! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:22:03
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,-5.30567587911E+00,-5.33056631019E+00,+1.05051251693E+01,-1.03858916347E+02
4.53868194842E+09,+3.76112198676E+00,+4.10747705750E+00,+2.28526295518E+01,-7.93934120581E+01
4.57736389685E+09,+2.00906505561E+01,-1.74125581016E+01,-2.79536725311E+01,+7.85884656612E+01
4.61604584527E+09,-6.39027597577E+00,-3.44015544567E+00,-5.93699449874E+01,+8.99749317914E+01
4.65472779370E+09,+3.67649241439E+00,-9.90440966160E+00,+1.61113875727E+02,-1.47150312818E+01
4.69340974212E+09,-8.10613368574E-01,+1.12433781706E+01,+1.70289616439E+02,+1.50750418027E+01
4.73209169054E+09,+5.44475150858E+00,-2.58702742453E+01,+1.54952164358E+01,+1.54920433493E+02
4.77077363897E+09,+1.14400228398E+01,+8.31523683283E+00,-2.43626823038E+01,+4.11318338157E+01
4.80945558739E+09,-2.23204168856E+00,-7.10909227705E+00,+6.10989463667E+01,+5.09783713702E+01
4.84813753582E+09,-5.47063011952E+00,-5.08755891426E+00,+8.62469786603E+00,+3.48301089317E+01
4.88681948424E+09,+3.94993946234E+00,+2.82074348007E+00,-1.62567004548E+02,+2.33008719687E+01
4.92550143266E+09,-9.75326631463E+00,+2.10081842469E+01,+1.22686810205E+01,+4.81207592005E+01
4.96418338109E+09,+3.70934642890E+00,+8.71796449872E+00,+3.65230485802E+01,-4.19695646251E-01
5.00286532951E+09,-3.99522956300E+00,-3.47700576655E+00,-1.10229871513E+02,+4.33452668976E+01
5.04154727794E+09,-2.04632744325E+00,+9.30999086198E+00,-1.11595453577E+02,-7.37583393925E+01
5.08022922636E+09,-5.44001485902E+00,-3.49156988595E+00,+2.93365010133E+01,-4.41850634085E+00
5.11891117479E+09,-9.98789364974E+00,+2.38904098094E+00,+1.69808240095E+02,+1.57171944069E+02
5.15759312321E+09,-3.08292778893E+00,-6.31034023397E+00,+3.01088636701E+01,+3.54727265121E+01
5.19627507163E+09,-2.67733585363E+01,+1.18244140338E+00,+1.72877586285E+02,+1.48906012937E+02
5.23495702006E+09,-2.58750454963E-01,+4.83327804172E+00,+1.61257566919E+02,+1.61245307905E+02
5.27363896848E+09,-1.63168675533E-01,+9.29880791358E+00,+1.25743264319E+02,-6.75499815212E+01
5.31232091691E+09,-2.00760369117E+00,-1.92957699610E+01,-1.79017362545E+02,+1.35182163576E+02
5.35100286533E+09,+6.31240596344E+00,+9.31223155856E+00,-4.39723381331E+01,+1.62836227046E+01
5.38968481375E+09,+2.66084851966E+00,-1.20032255808E+01,-1.32439005787E+02,+7.14265941632E+01
5.42836676218E+09,+8.84980063511E-01,-2.70883312243E+00,-9.98403427297E+00,-1.48953786502E+02
5.46704871060E+09,+1.05018323742E+01,-1.79614208116E+00,+2.80004594646E+00,+3.29595853902E+01
5.50573065903E+09,-5.74558350133E-01,+9.41821426416E-01,-8.94403437392E+00,-1.10128089091E+02
5.54441260745E+09,+9.06296832469E+00,-3.53524354798E+00,-2.28413515691E+01,-4.72225886566E+01
5.58309455587E+09,-5.42064237942E+00,+1.50862477167E+01,+1.67244734407E+01,+1.08575996332E+02
5.62177650430E+09,+1.43121527612E+00,-1.21126158385E+01,+1.53294445476E+00,-5.93176934529E+01
5.66045845272E+09,-1.98296460993E+00,-8.46650983040E+00,-4.69707216950E+00,+5.00312987401E+01
5.69914040115E+09,+2.32950602955E+00,+4.78200794638E+00,+7.26637659464E+00,+1.12568149911E+02
5.73782234957E+09,-5.12440858644E+00,-7.42553545267E+00,-8.17350836891E+00,-1.04270523200E+01
5.77650429799E+09,+1.17021093480E+01,+1.00160166661E+01,+1.11384222626E+02,+8.25255598967E+01
5.81518624642E+09,+2.37335079097E+00,+6.77867654988E-01,+2.35875615804E+01,+1.67398327994E+01
5.85386819484E+09,-1.21372838519E+00,+3.60481718257E+00,-4.01721641281E+01,+5.88475782564E+01
5.89255014327E+09,-2.29218972249E+00,-3.84072950852E+00,-4.98976820205E+01,-9.73482117672E+01
5.93123209169E+09,+5.05499375084E+00,-8.73270009203E+00,+4.05504454083E+01,-2.96131049276E+01
5.96991404011E+09,-1.86817849191E+00,-6.89325795503E-01,-7.55082147447E+01,-5.15381067878E+01
6.00859598854E+09,+6.87492878326E+00,-3.83607169329E+00,+4.77010629812E+01,-1.06373966693E+02
6.04727793696E+09,+6.54612159359E+00,-7.87481145194E+00,-2.21426934856E+00,-7.78036578554E+01
6.08595988539E+09,+2.05335137807E+00,-1.19374497721E+00,+1.53316996996E+01,+6.97547014789E+00
6.12464183381E+09,+4.22255162591E+00,+9.98263041274E-01,-1.86501527874E+01,+1.91945488161E+01
6.16332378223E+09,-4.67292510190E-01,-2.77329942870E+00,-1.86303457951E+01,+1.22266687814E+01
6.20200573066E+09,+1.49819811639E+00,-2.20625604734E+00,+5.67944868791E+01,-8.19678998603E+00
6.24068767908E+09,+2.51034796767E+00,-2.10469894277E-01,+2.60366541355E+01,-5.08401021555E+00
6.27936962751E+09,+1.62788028983E+00,-5.02779853270E-01,+1.53930764305E+01,-4.00528941622E+01
6.31805157593E+09,+1.72851125995E+00,+1.34645915163E+00,+1.14944639637E+01,-5.85875943759E+00
6.35673352436E+09,+5.07719815049E-01,-3.24553903387E-02,+2.46680090429E+01,-7.65773405499E+00
