! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:22:57
! Stimulus(Гц),    S12(дБ),           S12(дБ),           S12(°),            S12(°)
4.50000000000E+09,-9.92393445306E+00,-6.38515981999E+00,-1.08083214475E+02,-8.31811708282E+01
4.53868194842E+09,+4.03819208097E+00,+6.44215634376E+00,-1.72046763858E+01,-1.90082709822E+01
4.57736389685E+09,+9.91693002865E+00,-1.15024798134E+01,-1.17864252131E+02,-9.69109857344E+01
4.61604584527E+09,-3.21522942899E+00,-2.04112548716E+00,-1.67901328042E+02,+7.25596432064E+01
4.65472779370E+09,+3.17580425931E+00,-1.04769052182E+00,-3.15901725425E+01,+1.65951963210E+02
4.69340974212E+09,+1.79948116409E-01,+9.53581528152E+00,+1.29404624609E+02,-1.15520853795E+01
4.73209169054E+09,-4.74540167016E+00,-4.83309798156E+00,+9.68139545725E+01,+6.30788472433E+01
4.77077363897E+09,+1.15272807066E+01,+6.63589363158E+00,+1.53166601201E+02,+5.29780966803E+01
4.80945558739E+09,-4.32114050037E+00,-8.71591537436E+00,+1.25726604746E+01,+1.27200908679E+02
4.84813753582E+09,-3.72700457001E-01,-4.64315131953E+00,+6.25838685661E+01,-1.65933409089E+02
4.88681948424E+09,-5.95083802434E+00,-2.73615523402E+00,-1.50778669584E+02,+3.91259374083E+01
4.92550143266E+09,-3.43450772299E+00,+2.34445266418E+01,-1.72943297562E+02,-7.65542461553E+01
4.96418338109E+09,-5.59769275522E+00,+9.61204978022E+00,-1.93865472789E+01,-2.19598661922E+01
5.00286532951E+09,-5.31111041343E+00,-4.93066324548E+00,-1.26798956600E+02,-1.36650190299E+02
5.04154727794E+09,-4.07082155206E+00,+7.36972976848E+00,-1.32414822727E+02,-6.07590346187E+01
5.08022922636E+09,-5.70346940078E+00,-1.22417676103E+01,+3.28187412251E+01,-1.42883601994E+02
5.11891117479E+09,-4.11801764777E+00,-4.22143993333E+00,+1.72977499192E+02,-5.28148574330E+01
5.15759312321E+09,+1.02312822868E+00,+2.93334462145E+00,+3.07037789396E+01,-7.94169092428E+00
5.19627507163E+09,+7.26329361890E+00,+1.23063275541E+01,-7.68145335791E+00,-5.25561456735E+01
5.23495702006E+09,-1.14295700100E+01,-6.44557849984E+00,+3.99289168713E+01,+3.24650748432E+01
5.27363896848E+09,+8.97942098495E+00,+8.00389816365E+00,-7.34308990719E+01,-4.21571131605E+01
5.31232091691E+09,-1.00441404696E+01,-1.82891636296E+01,-1.20830110307E+02,-9.66101348590E+01
5.35100286533E+09,+7.47121167308E+00,+4.16425438494E-02,-2.37707429727E+01,-1.32830099539E+02
5.38968481375E+09,-4.65135352332E+00,-7.67288374858E+00,-1.42560689227E+02,-1.61422910247E+02
5.42836676218E+09,-1.03395132787E+01,-1.20499689277E+01,-9.86957612450E+01,-4.07773257189E+01
5.46704871060E+09,+2.34937772665E+01,+1.39336637635E+01,+7.06562694765E+01,+1.01826352253E+02
