! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:23:08
! Stimulus(Гц),    S12(дБ),           S12(дБ),           S12(°),            S12(°)
4.50000000000E+09,+2.43398412683E+00,+5.97275875989E+00,+6.83282866026E+00,+3.17348723068E+01
4.53868194842E+09,-1.02461848535E+00,+1.37934577743E+00,+1.23165671366E+02,+1.21362076770E+02
4.57736389685E+09,+1.84906710499E+01,-2.92873879220E+00,+1.68277260519E+02,-1.70769473084E+02
4.61604584527E+09,+5.69795788514E-01,+1.74389973035E+00,-9.53576034132E+01,+1.45103367835E+02
4.65472779370E+09,-1.43426834315E+00,-5.65776312428E+00,+7.76725284657E+01,-8.47853357813E+01
4.69340974212E+09,-9.62944973234E+00,-2.73582567227E-01,+1.15568835389E+02,-2.53878746001E+01
4.73209169054E+09,-6.36459449007E+00,-6.45229080147E+00,-1.68382892363E+02,+1.57882000308E+02
4.77077363897E+09,+1.99822276145E+01,+1.50908405394E+01,-2.84743146446E+01,-1.28662819166E+02
4.80945558739E+09,+1.48542820496E+00,-2.90934666903E+00,+5.43602432662E+01,+1.68988491471E+02
4.84813753582E+09,-6.13455344368E+00,-1.04050043062E+01,+8.29859560220E+01,-1.45531321633E+02
4.88681948424E+09,-1.42840476074E+00,+1.78627802958E+00,+1.49272040144E+02,-2.08233528641E+01
4.92550143266E+09,-5.97791768580E+00,+2.09011166790E+01,-1.69903175112E+02,-7.35141237054E+01
4.96418338109E+09,-1.31934543743E+01,+2.01628816117E+00,-8.42959669224E+01,-8.68692858357E+01
5.00286532951E+09,-2.23818370888E+00,-1.85773654093E+00,+1.74690517525E+02,+1.64839283825E+02
5.04154727794E+09,-3.77931322070E+00,+7.66123809984E+00,+4.68275122824E+01,+1.18483300390E+02
5.08022922636E+09,+2.50339743550E+00,-4.03490077405E+00,-2.59066433091E+00,-1.78293007550E+02
5.11891117479E+09,-9.45777770849E+00,-9.56119999405E+00,+3.68952832853E+01,+1.71102926660E+02
5.15759312321E+09,-1.14464977249E+00,+7.65566620285E-01,+3.97026480068E+01,+1.05717814295E+00
5.19627507163E+09,+5.01229671875E+00,+1.00553306539E+01,-1.40848111573E+02,+1.74277196112E+02
5.23495702006E+09,-2.96964712599E+00,+2.01434438417E+00,+1.60452383536E+02,+1.52988541508E+02
5.27363896848E+09,+7.81014290901E+00,+6.83462008771E+00,+1.02626388159E+02,+1.33900174071E+02
5.31232091691E+09,+7.55343513291E+00,-6.91588027116E-01,+1.61317521312E+02,-1.74462503240E+02
5.35100286533E+09,+5.83497980542E+00,-1.59458932381E+00,+1.16325369464E+02,+7.26601289760E+00
5.38968481375E+09,-1.18250690412E+01,-1.48465992665E+01,-2.19472546197E+01,-4.08094756395E+01
5.42836676218E+09,-8.94728187922E+00,-1.06577375283E+01,+1.70000450268E+02,-1.32081114206E+02
5.46704871060E+09,+7.56106959472E+00,-1.99904390821E+00,+4.17576392318E+01,+7.29277220084E+01
5.50573065903E+09,+1.30447123842E+01,+5.60000642591E+00,+4.52577217182E+01,-3.41204444576E+00
5.54441260745E+09,+1.29735281716E+01,-1.45900640359E+00,-1.17010442036E+01,-8.37291945000E-02
5.58309455587E+09,+3.21970119203E+00,+1.73548280107E+01,+1.21802599927E+01,+1.20479533149E+02
5.62177650430E+09,+2.12647035945E+00,-3.15233099660E+00,+4.68115171918E+01,+2.93666360577E+01
5.66045845272E+09,-1.08000539225E+01,-9.60803389951E+00,-1.75821514233E+01,-9.61366840171E+01
5.69914040115E+09,+3.91085211354E+00,+3.27225943306E+00,-2.59924552423E+01,+7.44678807099E+01
5.73782234957E+09,-3.48765171393E+00,+3.11470977184E+00,-1.04852958889E+02,-6.34314279114E+01
5.77650429799E+09,+7.78898265364E+00,+7.14690642307E+00,+1.21204516139E+01,-5.92661338173E+01
5.81518624642E+09,-2.90197017784E+00,-3.55337095046E+00,-6.76014572510E+00,-2.21667080300E+01
5.85386819484E+09,-2.72038400125E+00,+3.49939591371E+00,-5.30516411866E+01,+2.06011496117E+01
5.89255014327E+09,-7.97290974828E+00,-7.15933352365E+00,-3.34911258797E+01,-4.38667330798E+01
5.93123209169E+09,+6.83919676516E-01,-6.38776163038E+00,-1.53836452561E+01,-7.33934660791E+01
5.96991404011E+09,-2.86508437169E+00,-2.96227408905E+00,-3.04459701410E+01,-1.23359605247E+00
6.00859598854E+09,+2.55813744861E+00,-3.71524594432E+00,+1.76457425346E+00,-3.41487932329E+01
6.04727793696E+09,+1.00455426147E+01,-1.24544493139E+00,-9.25520496317E+01,-1.18555424578E+02
6.08595988539E+09,-1.84036773961E+00,-3.47754622255E+00,-3.15757104738E+00,-2.65517482212E+01
6.12464183381E+09,+1.23366717479E+00,+1.04318327762E+00,+1.81755837524E+01,+3.80221526839E+01
6.16332378223E+09,-1.02201727720E+00,-8.00433322176E-01,-5.24655373484E-01,-2.23608531145E+01
6.20200573066E+09,-9.57751645293E-01,-2.48898574127E+00,-4.87059673588E+00,-7.05432527602E+01
6.24068767908E+09,+5.02798697361E-01,-2.17185895956E+00,+7.46265369413E+00,+1.38280340358E+01
6.27936962751E+09,+6.31725257491E-02,-8.80355571698E-01,-3.03987110697E+01,-3.56587737525E+01
6.31805157593E+09,+1.47744600012E+00,+1.12408479652E+00,+5.39132721190E+01,+3.17244113168E+01
6.35673352436E+09,-9.72252786924E-02,+4.98623346836E-01,-5.94219138741E+00,-1.86183840692E+00
6.39541547278E+09,+1.05022704115E+00,+1.72843710665E-01,-1.16561326269E-01,+2.21533529507E+01
6.43409742120E+09,-3.51339872804E-01,+3.68145471901E-02,+2.86570637721E+01,+2.96245440335E+01
6.47277936963E+09,+1.22170985177E+00,+1.90607015053E+00,-1.52687697861E+01,+8.87441922660E-01
6.51146131805E+09,+7.37150561069E-01,+4.78483483924E-01,-5.98666447362E+00,+3.85990263671E+00
6.55014326648E+09,+2.60929774369E-02,+7.01345071603E-01,-2.29930724686E+01,-4.28548611507E-01
