! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:20:10
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,+3.46743336324E+00,-1.23025542569E+00,+2.25338579306E+01,+2.46328230668E+01
4.53868194842E+09,-6.99348634850E+00,+7.27681241527E+00,-5.54634838956E+01,+4.03854251122E+01
4.57736389685E+09,+1.33954124096E+01,-8.49020855542E+00,+1.47317451100E+02,-1.52190877601E+02
4.61604584527E+09,-3.23625986338E+00,+4.32177732084E+00,+4.23928994866E+01,-9.51737724709E+01
4.65472779370E+09,+5.92383216504E+00,-3.43984909102E+00,-2.44167799080E+01,+3.16582291408E+01
4.69340974212E+09,-3.97393909289E+00,+1.00407670560E+01,-6.35685114004E+01,+4.52089779470E+01
4.73209169054E+09,+3.17554303201E-01,-7.73113987538E+00,+5.45588921998E+01,+5.72059983495E+00
4.77077363897E+09,+1.41309899329E+01,+5.02953861516E+00,+1.76337718595E+02,-3.83993586104E+01
4.80945558739E+09,-3.37463302593E-01,-8.65298966223E+00,+4.36361284246E+01,-6.48212839045E+01
4.84813753582E+09,-1.37098648697E+00,-1.73945029323E+01,+1.79696202843E+02,+1.31756469390E+02
4.88681948424E+09,-8.15549216729E+00,-7.66053298604E+00,+3.44179010239E+01,+2.83233977710E+01
4.92550143266E+09,-7.87936261443E+00,+5.20595323502E+00,-4.12150253915E+00,+6.81450511213E+00
4.96418338109E+09,-3.77925680226E+00,+2.11791183549E+01,-8.44258242727E+01,+1.70212155946E+02
5.00286532951E+09,+1.84100258953E+00,-5.60206030806E+00,-6.87080890309E-01,-3.34851357043E+01
5.04154727794E+09,-6.14877045558E-01,+4.89712561885E+00,+2.17417138978E+01,+5.02358696394E+01
5.08022922636E+09,+5.95620814230E+00,+9.75050302843E-01,+1.61217019778E+02,-5.11485281412E-01
5.11891117479E+09,+1.74025345474E+00,-1.86898463919E+01,-1.47697204157E+02,+1.10130080863E+02
5.15759312321E+09,-1.24049587019E+00,-1.89042762003E+00,-5.73263686244E+01,-3.02241072901E+01
5.19627507163E+09,+7.62084114261E+00,+5.85087662047E+00,+6.35651780937E+00,-5.20023204391E+01
5.23495702006E+09,-2.54144621752E+00,-6.57266422119E+00,+4.20282727897E+00,+1.20812345582E+02
5.27363896848E+09,+3.35579422193E+00,+6.63988637170E+00,+3.09185756420E+01,-1.18444544965E+02
5.31232091691E+09,-1.78504264335E+00,-1.21612252727E+01,-1.37093713076E+00,-1.53204792089E+01
5.35100286533E+09,+1.47560704019E+01,+8.31092433482E-01,+1.09606491895E+02,-9.20475076046E+01
5.38968481375E+09,+2.16258462351E+00,-5.66778627592E+00,+3.74347662150E+01,+7.75471856108E+00
5.42836676218E+09,+8.75938512109E-03,+1.23430913538E+00,-2.56515513496E+01,+4.74031339743E+01
5.46704871060E+09,+8.14086510169E+00,+5.71103943270E+00,+3.33946333210E+01,+3.61444421150E+01
5.50573065903E+09,+1.19506612520E-01,-2.02108825224E+01,-5.56392046172E+01,-1.79372047858E+01
5.54441260745E+09,+5.09889299106E+00,-7.79546449853E+00,-9.63130965755E+01,-1.16904507851E+02
5.58309455587E+09,+4.14145593688E-01,+5.00924112957E+00,+3.68419043574E+01,-1.07220117837E+01
5.62177650430E+09,+4.65225700651E+00,-4.97941538062E+00,+2.26767307874E+01,-4.95976887679E+01
5.66045845272E+09,-3.69448994094E+00,-2.77094406457E+00,+9.55169039668E+01,-7.62583875321E+01
5.69914040115E+09,-7.84744308940E-01,+3.56223006922E+00,+1.41414714324E+01,+1.15234128621E+02
5.73782234957E+09,-2.85738056462E+00,+3.21662552510E+00,+2.25487236627E+01,-2.53324911437E+01
5.77650429799E+09,+4.68566628775E+00,+1.32940596397E+01,+1.06176989795E+02,+4.12516696219E+01
5.81518624642E+09,+9.55418837603E-01,-6.18287446576E+00,+2.47347063642E+01,-6.18736610630E+01
5.85386819484E+09,-4.78053843965E+00,+6.12441009105E+00,-9.00044651140E+01,-5.56793809679E+00
5.89255014327E+09,-1.32093689332E+00,-3.03918520664E+00,+1.58872443209E+01,-2.30695902427E+01
5.93123209169E+09,+7.67827798465E+00,-9.50749636460E+00,+5.70370699768E+01,-9.55856327267E+01
5.96991404011E+09,-2.25415703172E+00,-4.25938517268E-01,-5.05020723395E+01,-2.56353374501E+00
6.00859598854E+09,+1.37096242496E+00,-4.74848188519E+00,+3.27149974656E+01,-8.01924162674E+01
6.04727793696E+09,+5.44248817935E+00,-5.57389813907E+00,-1.83677486630E+01,-4.69087825703E+01
6.08595988539E+09,-1.09963623289E-01,-1.19500780153E+00,-3.28128032361E+00,-7.08569600242E+01
