! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:27:08
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-9.03796608473E-01,+2.63497802459E+00,+1.90353006319E+00,+2.68055737097E+01
4.51002865330E+09,+1.94676713771E+00,+4.35073140050E+00,+1.77776713076E+02,+1.75973118479E+02
4.52005730659E+09,+6.98812254104E+00,-1.44312873010E+01,+1.73010232389E+02,-1.66036501214E+02
4.53008595989E+09,-8.36078970731E+00,-7.18668576547E+00,+8.89485513272E+00,-1.10644173619E+02
4.54011461318E+09,+3.70584311437E+00,-5.17651666766E-01,+1.31600615197E+02,-3.08572490505E+01
4.55014326648E+09,-1.09682360951E+00,+8.25904355559E+00,+1.27601546471E+02,-1.33551635180E+01
4.56017191977E+09,+1.11351781066E+00,+1.02582149926E+00,+2.53805237477E+01,-8.35458358147E+00
4.57020057307E+09,-6.52362761925E+00,-1.14150146943E+01,-8.27530326200E+00,-1.08463807783E+02
4.58022922636E+09,-1.01723223171E+01,-1.45670971911E+01,+8.00913355252E+01,-1.65280416270E+02
4.59025787966E+09,-8.17461595371E+00,-1.24450668162E+01,-5.24076666434E+01,+7.90750557013E+01
4.60028653295E+09,-5.61049468317E+00,-2.39581189285E+00,+6.94562839340E+01,-1.00639109074E+02
4.61031518625E+09,+3.59663943288E-01,+2.72386983080E+01,-1.04107795576E+00,+9.53479734509E+01
4.62034383954E+09,+1.39132855282E+00,+1.66010710883E+01,+3.80459574746E+01,+3.54726385613E+01
4.63037249284E+09,+4.71673700908E+00,+5.09718417704E+00,+1.24393910161E+01,+2.58815731637E+00
4.64040114613E+09,+1.35215736945E+00,+1.27927086900E+01,+2.90632149003E+01,+1.00719003008E+02
4.65042979943E+09,+6.02995983086E+00,-5.08338378702E-01,-2.16985401259E+01,+1.62599116655E+02
4.66045845272E+09,-9.37223255061E-01,-1.04064554062E+00,+3.38739147872E+01,+1.68081558162E+02
4.67048710602E+09,+2.49160927363E-01,+2.15937732014E+00,-1.30357255677E+02,-1.69002725541E+02
