! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:00
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+6.12806162147E+00,+9.66683625453E+00,-8.34184677962E+00,+1.65601968669E+01
4.51002865330E+09,+1.04413798419E+01,+1.28453441047E+01,-1.66966465212E+02,-1.68770059808E+02
4.52005730659E+09,+1.73664963841E+01,-4.05291345791E+00,-1.47807574273E+02,-1.26854307876E+02
4.53008595989E+09,+5.45648555577E+00,+6.63058949760E+00,+5.28921031850E+01,-6.66469255668E+01
4.54011461318E+09,+1.90825256857E+00,-2.31524221256E+00,-2.94115783700E+01,+1.68130557383E+02
4.55014326648E+09,-9.87287358289E+00,-5.17006417776E-01,+6.91311386167E+01,-7.18255713721E+01
4.56017191977E+09,-9.68128570156E+00,-9.76898201296E+00,-7.93405097949E+01,-1.13075617124E+02
4.57020057307E+09,+4.56129403202E+00,-3.30093043024E-01,+5.31789256420E+01,-4.70095788789E+01
4.58022922636E+09,-1.14574284790E+01,-1.58522033530E+01,+2.78999781402E+01,+1.42528226345E+02
4.59025787966E+09,+6.06509850249E+00,+1.79464763996E+00,+3.38734091174E+01,+1.65356131462E+02
4.60028653295E+09,+3.59541594105E+00,+6.81009873137E+00,+1.34908662738E+01,-1.56604526734E+02
4.61031518625E+09,-1.97773479843E+01,+7.10168638045E+00,-7.75313926148E+01,+1.88576587919E+01
4.62034383954E+09,+3.56747754565E+00,+1.87772200811E+01,-1.71544576967E+02,-1.74117895880E+02
4.63037249284E+09,-1.56896813068E+01,-1.53092341389E+01,+1.50440232911E+02,+1.40588999211E+02
4.64040114613E+09,-1.42191902180E+00,+1.00186322987E+01,-1.60705785293E+02,-8.90499971847E+01
4.65042979943E+09,-2.42422537927E+00,-8.96252358883E+00,-1.68944304306E+02,+1.53533524743E+01
4.66045845272E+09,-4.17994977916E+00,-4.28337206472E+00,+2.21428915037E+01,+1.56350534878E+02
4.67048710602E+09,-1.04871355394E+01,-8.57691914663E+00,+3.18426079979E+01,-6.80286186599E+00
4.68051575931E+09,-6.16104698412E-01,+4.42692923676E+00,-1.58241545050E+02,+1.56883762634E+02
4.69054441261E+09,+2.76256662899E+00,+7.74655813915E+00,-1.76720469054E+02,+1.75815688918E+02
4.70057306590E+09,+3.39919767424E+00,+2.42367485295E+00,+1.24350410378E+02,+1.55624196289E+02
4.71060171920E+09,+5.41843100846E+00,-2.82659215157E+00,-1.63007476450E+02,-1.38787501002E+02
4.72063037249E+09,+7.94746823879E+00,+5.17899109552E-01,+1.34144257062E+02,+2.50849004956E+01
4.73065902579E+09,-5.48392408445E+00,-8.50545430971E+00,-2.15702692779E+01,-4.04324902976E+01
4.74068767908E+09,+3.93978255269E+00,+2.22932690364E+00,-1.86125785051E+00,+5.60571776756E+01
4.75071633238E+09,-4.34523749233E+00,-1.39053509953E+01,+1.39329029827E+02,+1.70499112604E+02
4.76074498567E+09,-6.86660209418E+00,-1.43113080525E+01,+6.86512354340E+01,+1.99814692701E+01
4.77077363897E+09,+7.38550761575E+00,-7.04702695947E+00,+3.55750673302E+01,+4.71923823393E+01
4.78080229226E+09,-1.01874145054E+01,+3.94771231332E+00,-1.84010185210E+01,+8.98982546354E+01
4.79083094556E+09,-6.28514144518E+00,-1.15639428012E+01,-1.28172287141E+02,-1.45617168275E+02
4.80085959885E+09,-9.89931220514E+00,-8.70729218218E+00,-6.41997324536E+01,-1.42754265047E+02
4.81088825215E+09,+1.48255589586E+00,+8.43963215387E-01,-1.69838500924E+02,-6.93781649714E+01
4.82091690544E+09,-9.88431533795E+00,-3.28195385218E+00,+4.77584493648E+01,+8.91799803423E+01
4.83094555874E+09,-2.94501172947E+00,-3.58708796003E+00,-6.94028135827E+01,-1.40789399014E+02
4.84097421203E+09,-8.50279368960E-01,-1.50168014159E+00,-9.96382988262E+01,-1.15044861131E+02
4.85100286533E+09,-6.43990153445E+00,-2.20121619487E-01,-4.56456093141E+01,+2.80071814842E+01
4.86103151862E+09,-1.01649977844E+01,-9.35142155976E+00,-1.77866007257E+02,+1.71758385543E+02
4.87106017192E+09,-1.95287337183E+01,-2.66004150252E+01,-1.28847256936E+02,+1.73142922241E+02
4.88108882521E+09,-4.67337352289E+00,-4.77056324025E+00,-1.38744328637E+02,-1.09531954549E+02
4.89111747851E+09,-2.28607164517E-01,-6.50199055745E+00,-9.67307163466E+01,-1.32644083833E+02
4.90114613181E+09,-1.62384871481E+00,-1.29148362609E+01,-1.25012526124E+02,-1.51015901070E+02
4.91117478510E+09,-7.91941126792E+00,-9.55658975086E+00,+3.17361029186E+01,+8.34192574487E+00
4.92120343840E+09,-3.17592524150E+00,-3.36640913867E+00,-6.50926054633E+01,-4.52460365318E+01
4.93123209169E+09,-2.14713203041E+01,-2.12497363490E+01,-1.53286006982E+02,-1.75122204723E+02
4.94126074499E+09,-1.19370398273E+01,-1.34682739233E+01,+8.74129985696E+01,+2.17403425453E+01
4.95128939828E+09,-1.75045041945E+01,-2.01791618514E+01,+6.35637516045E+01,+6.99291319462E+01
4.96131805158E+09,-2.18734628459E+01,-2.28169909433E+01,+5.67512231884E+01,+5.14911605057E+01
4.97134670487E+09,-5.50662884010E+00,-5.85999004371E+00,-8.15654835716E+01,-1.03754344374E+02
4.98137535817E+09,-1.44368515474E+01,-1.38410029219E+01,+7.88813737118E+01,+8.29617266922E+01
4.99140401146E+09,-1.50907827631E+01,-1.59681660936E+01,-4.85290929127E+01,-2.62591786358E+01
5.00143266476E+09,-2.68126857565E+01,-2.64245313365E+01,-7.52015729491E+01,-7.42340926876E+01
5.01146131805E+09,-1.94318350845E+01,-1.87474747857E+01,-6.23374153275E+01,-4.61812036187E+01
5.02148997135E+09,-1.31277632358E+01,-1.33864303130E+01,+1.15063742663E+02,+1.24910309773E+02
5.03151862464E+09,-1.50148953959E+01,-1.43396433017E+01,-1.05512817402E+02,-8.29482935446E+01
5.04154727794E+09,-2.12794724981E+01,-2.10715965816E+01,+4.22982463874E+01,+4.23603731537E+01
5.05157593123E+09,-1.69615441334E+01,-1.64873868750E+01,+1.38141625585E+02,+1.22108542564E+02
5.06160458453E+09,-2.69396973415E+01,-2.76589430341E+01,-4.88242915664E+01,-4.73581055476E+01
5.07163323782E+09,-2.40808306351E+01,-2.40660565539E+01,-6.72904667577E+01,-6.63856443045E+01
5.08166189112E+09,-1.79322746018E+01,-1.80965378527E+01,-8.24981302448E+01,-8.35506426569E+01
5.09169054441E+09,-2.33856160230E+01,-2.46638428540E+01,+7.24627577302E+01,+7.89623377408E+01
5.10171919771E+09,-2.99111674949E+01,-3.02763724437E+01,-1.42082913876E+02,-1.46552208835E+02
5.11174785100E+09,-1.49892970882E+01,-1.55222945220E+01,+1.02061597890E+02,+1.04634572811E+02
5.12177650430E+09,-1.63420039397E+01,-1.60205623260E+01,+1.24549000555E+02,+1.22611347538E+02
5.13180515759E+09,-5.17213708191E+01,-5.19716488352E+01,-1.70668165840E+02,-1.66593501541E+02
5.14183381089E+09,-1.89475702138E+01,-1.99945445026E+01,+1.16569219091E+02,+1.22703396724E+02
5.15186246418E+09,-3.53848677472E+01,-3.54352351844E+01,+3.38717858313E+01,+3.58791217845E+01
