! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:28:13
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+2.84635043714E+00,+6.38512507021E+00,-8.96385565606E+00,+1.59381879905E+01
4.51002865330E+09,+8.59641943134E+00,+1.10003836941E+01,+2.45861356677E+01,+2.27825410713E+01
4.52005730659E+09,+5.37482086657E+00,-1.60445889755E+01,-1.49055284311E+02,-1.28102017915E+02
4.53008595989E+09,-4.77648981080E+00,-3.60238586897E+00,-1.50443512059E+02,+9.00174591887E+01
4.54011461318E+09,+3.34993381672E+00,-8.73560964414E-01,-1.40294222267E+02,+5.72479134862E+01
4.55014326648E+09,-1.18686496050E+01,-2.51278243988E+00,-2.70175158586E+01,-1.67974225847E+02
4.56017191977E+09,-2.59042786081E+00,-2.67812417221E+00,-1.50199111210E+02,+1.76065781461E+02
4.57020057307E+09,+1.30634164311E+01,+8.17202935602E+00,-1.40149867618E+02,+1.19661627861E+02
4.58022922636E+09,+5.50149737338E+00,+1.10672249939E+00,+3.36959234171E+01,+1.48324171622E+02
4.59025787966E+09,-2.56010646573E+00,-6.83055732826E+00,+3.64355225714E+01,+1.67918244916E+02
4.60028653295E+09,-6.88527308676E+00,-3.67059029644E+00,-2.85380058192E+01,+1.61366601173E+02
4.61031518625E+09,-5.46765281867E+00,+2.14113815461E+01,-1.75588131564E+02,-7.91990801570E+01
4.62034383954E+09,+3.23424949826E+00,+1.84439920337E+01,-2.60492280858E+01,-2.86225469991E+01
4.63037249284E+09,-5.57380740608E+00,-5.19336023813E+00,-3.31051415376E-01,-1.01822851151E+01
4.64040114613E+09,-1.21140437287E+01,-6.73492408179E-01,-7.18586123309E+01,-2.02824222902E-01
4.65042979943E+09,+9.06606615054E+00,+2.52776794098E+00,-1.70673075619E+02,+1.36245811619E+01
4.66045845272E+09,+2.83444259416E+00,+2.73102030861E+00,+6.45392089725E+00,+1.40661564272E+02
4.67048710602E+09,+5.78886619831E+00,+7.69908259109E+00,-1.65280865978E+02,+1.56073664158E+02
4.68051575931E+09,-1.25604315271E+01,-7.51739759191E+00,+3.83002003478E+01,-6.57449196782E+00
4.69054441261E+09,-2.69487932651E+01,-2.19648017549E+01,+7.82814450199E+01,+7.08176029919E+01
4.70057306590E+09,-1.28109931663E+00,-2.25662213793E+00,+4.25537906042E+01,+7.38275765156E+01
4.71060171920E+09,+8.80231538119E-03,-8.23622084465E+00,-1.68581615415E+02,-1.44361639967E+02
4.72063037249E+09,+1.38507879013E+01,+6.42121877210E+00,+1.37668554832E+02,+2.86091982663E+01
4.73065902579E+09,-1.56322609768E+00,-4.58475632295E+00,+3.05953288786E+01,+1.17331078588E+01
4.74068767908E+09,+3.39038182201E+00,+1.67992617296E+00,+1.73680603592E+02,-1.28400960882E+02
4.75071633238E+09,+8.44576428086E+00,-1.11434922207E+00,+1.61434372041E+02,-1.67395545183E+02
4.76074498567E+09,-5.89272392797E+00,-1.33374298863E+01,+1.13915384478E+02,+6.52456183145E+01
4.77077363897E+09,-6.84379460660E-01,-1.51169140359E+01,-2.26230036631E+01,-1.10056886540E+01
4.78080229226E+09,-1.35637156831E+01,+5.71411135577E-01,+8.21728636563E+00,+1.16516559522E+02
4.79083094556E+09,-8.89995539703E+00,-1.41787567531E+01,-5.93424661329E+01,-7.67873472670E+01
4.80085959885E+09,-3.28202896567E+00,-2.09000894271E+00,+1.30928553894E+02,+5.23740213006E+01
4.81088825215E+09,+1.57014786086E+00,+9.31555180388E-01,+1.70633525248E+02,-8.89061387994E+01
4.82091690544E+09,-7.06715003517E+00,-4.64788549399E-01,-4.35051717538E+01,-2.08364077628E+00
4.83094555874E+09,+2.51493085890E+00,+1.87285462834E+00,-3.98385030399E+01,-1.11225088471E+02
4.84097421203E+09,-9.08810369419E+00,-9.73950446681E+00,-9.00752449054E+01,-1.05481807210E+02
4.85100286533E+09,-9.56513478420E+00,-3.34535486924E+00,+3.29987440923E+01,+1.06651534891E+02
4.86103151862E+09,-2.64931035850E+00,-1.83573413387E+00,+3.35007072306E+01,+2.31251000305E+01
4.87106017192E+09,-5.86980092109E+00,-1.29414822280E+01,+5.41977783145E+01,-3.81204250850E+00
4.88108882521E+09,-9.92148729364E+00,-1.00186770110E+01,-1.65425953047E+02,-1.36213578959E+02
4.89111747851E+09,+2.28162669632E+00,-3.99175669662E+00,+9.02584398570E+01,+5.43450723706E+01
4.90114613181E+09,+4.18070860017E+00,-7.11027894593E+00,+4.39346639905E+01,+1.79312890445E+01
4.91117478510E+09,-7.79299658057E+00,-9.43017506351E+00,+3.40635762185E+00,-1.99878195519E+01
4.92120343840E+09,-1.84410146074E+01,-1.86314985046E+01,-1.11436550589E+02,-9.15899816575E+01
4.93123209169E+09,-9.17413261820E+00,-8.95254866318E+00,-1.46024515304E+02,-1.67860713045E+02
4.94126074499E+09,-1.05213165927E+01,-1.20525506886E+01,-7.51598266569E+01,-1.40832482681E+02
