! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:21:09
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,-5.18895589225E+00,+1.34963050006E+00,+1.36980005864E+02,-1.35197808303E+02
4.53868194842E+09,-2.69147989573E+00,-4.80715648437E-01,+1.20655634634E+02,-7.88398148457E+01
4.57736389685E+09,+1.67446134358E+01,-5.23443075901E+00,-1.30343702862E+01,-1.30518046885E+02
4.61604584527E+09,+4.01711386073E+00,-1.27292691411E+00,-1.00059944909E+02,-7.28051967514E+01
4.65472779370E+09,+8.76273233791E+00,-5.37678719870E+00,-3.67334283246E+01,-1.73793094271E+02
4.69340974212E+09,-1.44309354853E+01,+1.24272832457E+01,+9.86989815928E+01,+4.47582754894E+01
4.73209169054E+09,-1.46912486652E+01,-1.11455932353E+01,-1.52282259577E+02,+7.40169396105E+01
4.77077363897E+09,+1.80936550573E+01,+1.13394044568E+01,-4.46153502009E+01,+5.25249658136E+01
4.80945558739E+09,+4.25532670299E+00,+1.85527625046E+00,-1.10714096767E+02,+1.71282205005E+02
4.84813753582E+09,-1.33560533887E+01,-1.55091785191E+01,+9.96637747648E+01,+1.39598367152E+02
4.88681948424E+09,-3.96194196581E+00,-4.58551623607E+00,-1.29021013319E+02,+1.76740138497E+02
4.92550143266E+09,-4.02276887521E+00,+2.47624083296E+01,-3.37139146098E+00,+9.90852121464E+01
4.96418338109E+09,-3.33247006846E+00,+2.64415194537E+00,+8.45449554510E+01,-5.35138771132E+01
5.00286532951E+09,-1.23126613902E+01,-3.44017458832E+00,+1.41115990345E+01,+1.29266523150E+02
5.04154727794E+09,+5.77628732974E+00,+1.41025543435E+01,+8.31864167622E+00,-8.82561789569E+01
5.08022922636E+09,+1.30968769587E+00,-1.16536768205E+01,+1.04599937673E+02,-9.55556131190E+01
5.11891117479E+09,-1.52807879640E+01,+1.27563574683E+00,-1.72238169481E+02,+1.62453282946E+02
