! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:27:30
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-7.17923510049E+00,-3.64046046742E+00,+1.54718198344E+02,+1.79620241991E+02
4.51002865330E+09,+3.37921899410E+00,+5.78318325688E+00,-1.58641970919E+02,-1.60445565515E+02
4.52005730659E+09,+7.19099298808E+00,-1.42284168540E+01,+1.61032634008E+00,+2.25635927368E+01
4.53008595989E+09,-3.31741968700E+00,-2.14331574517E+00,-1.22577405538E+02,+1.17883565710E+02
4.54011461318E+09,+4.64378035366E+00,+4.20285572524E-01,+1.53302147070E+02,-9.15571717702E+00
4.55014326648E+09,+2.39050825567E+00,+1.17463754208E+01,+1.60172863707E+02,+1.92161537178E+01
4.56017191977E+09,-1.14666825839E+01,-1.15543788953E+01,-7.78529179655E+01,-1.11588025295E+02
4.57020057307E+09,+6.92960672722E+00,+2.03821965218E+00,-6.26919970944E+01,-1.62880501615E+02
4.58022922636E+09,+1.07728659339E+00,-3.31748828060E+00,-1.04579603595E+02,+1.00486446096E+01
4.59025787966E+09,+5.72342004973E+00,+1.45296918720E+00,+3.22919894472E+01,+1.63774711792E+02
4.60028653295E+09,-1.27495912156E+01,-9.53490842526E+00,+5.38777897509E+01,-1.16217603257E+02
4.61031518625E+09,-2.77983890684E-01,+2.66010504741E+01,+1.02285982753E+01,+1.06617649682E+02
4.62034383954E+09,-1.47298766009E+01,+4.79865934567E-01,-1.43123710629E+02,-1.45697029543E+02
4.63037249284E+09,+2.70769502718E+00,+3.08814219514E+00,-6.82174664614E+00,-1.66729803459E+01
4.64040114613E+09,-4.69280733029E+00,+6.74774399026E+00,-2.04919768214E+01,+5.11638112866E+01
4.65042979943E+09,+3.07638768275E+00,-3.46191052681E+00,+1.53426360295E+02,-2.22759829241E+01
4.66045845272E+09,-1.63317779404E+01,-1.64352002260E+01,-9.75164157824E+01,+3.66912275924E+01
4.67048710602E+09,-4.72956957930E+00,-2.81935318653E+00,-7.25649700848E+01,-1.11210439949E+02
4.68051575931E+09,+7.02684493378E+00,+1.20698788689E+01,-9.58258534533E+00,-5.44572776609E+01
4.69054441261E+09,-1.38418263978E+01,-8.85783488765E+00,+1.03335461616E+02,+9.58716195884E+01
4.70057306590E+09,+6.97820085248E+00,+6.00267803118E+00,-6.25332609810E+01,-3.12594750696E+01
4.71060171920E+09,-1.58456087983E+00,-9.82958403986E+00,-6.54207458075E+01,-4.12007703599E+01
4.72063037249E+09,+1.27656042070E+01,+5.33603507776E+00,+1.19821232242E+02,+1.07618756762E+01
4.73065902579E+09,+4.63020873918E+00,+1.60867851391E+00,+2.62632902998E+01,+7.40106928000E+00
4.74068767908E+09,-7.47028400023E+00,-9.18073964928E+00,+2.58668918377E-01,+5.81771044445E+01
4.75071633238E+09,+7.19500532658E+00,-2.36510817635E+00,-1.26862567838E+00,+2.99014570982E+01
4.76074498567E+09,+4.84129203871E+00,-2.60341391962E+00,-1.19907625913E+02,-1.68577392077E+02
4.77077363897E+09,+6.82969892069E+00,-7.60283565453E+00,-5.70330081840E+01,-4.54156931749E+01
4.78080229226E+09,-8.68934452305E+00,+5.44578229565E+00,-1.41705904288E+02,-3.34066311321E+01
4.79083094556E+09,-2.43149246789E+00,-7.71029382394E+00,-1.26078789722E+02,-1.43523670856E+02
4.80085959885E+09,-1.38675365227E+01,-1.26755164998E+01,+1.59313860279E+02,+8.07593276849E+01
4.81088825215E+09,+5.71958276054E+00,+5.08099008006E+00,-1.51048558770E+02,-5.05882228175E+01
4.82091690544E+09,-7.84290612561E+00,-1.24054463984E+00,-1.39590556880E+02,-9.81690259025E+01
4.83094555874E+09,+2.01293203516E+00,+1.37085580459E+00,-4.43957927753E+01,-1.15782378207E+02
4.84097421203E+09,-6.75599191175E+00,-7.40739268438E+00,+7.06559817106E+01,+5.52494194057E+01
4.85100286533E+09,-1.20939802146E+00,+5.01038189350E+00,+3.01191404035E+01,+1.03771931202E+02
4.86103151862E+09,+8.22861623178E-01,+1.63643784781E+00,+7.23825468050E+01,+6.20069396050E+01
4.87106017192E+09,-4.05956361047E+00,-1.11312449174E+01,-9.26426987084E+01,-1.50652519531E+02
4.88108882521E+09,-6.62152133544E+00,-6.71871105280E+00,-9.74544560316E+01,-6.82420819431E+01
4.89111747851E+09,-6.83080908874E+00,-1.31041924817E+01,+3.43785580407E+01,-1.53480944566E+00
4.90114613181E+09,-8.88768617111E+00,-2.01786737172E+01,+7.10585674148E+01,+4.50551924687E+01
4.91117478510E+09,-1.33156774974E+01,-1.49528559804E+01,-2.07680725989E+01,-4.41622497727E+01
4.92120343840E+09,-1.19513364183E+01,-1.21418203155E+01,-8.81505700702E+01,-6.83040011387E+01
4.93123209169E+09,-1.26704066780E+01,-1.24488227230E+01,+6.09923164524E+01,+3.91561187114E+01
4.94126074499E+09,-4.29031141754E+00,-5.82154551352E+00,+9.35710027761E+01,+2.78983467518E+01
4.95128939828E+09,-1.00308930938E+01,-1.27055507507E+01,+4.60720267707E+01,+5.24374071124E+01
4.96131805158E+09,-5.79206875139E+00,-6.73559684883E+00,+4.73048591294E+01,+4.20447964466E+01
4.97134670487E+09,-5.65510226564E+00,-6.00846346925E+00,-6.80512698023E+01,-9.02401306045E+01
4.98137535817E+09,-7.68375716543E+00,-7.08790853991E+00,+7.67240875815E+01,+8.08044405619E+01
4.99140401146E+09,-9.56809533686E+00,-1.04454786673E+01,-1.03143057219E+02,-8.08731429423E+01
5.00143266476E+09,-1.11418252010E+01,-1.07536707810E+01,+1.40085990272E+02,+1.41053470534E+02
5.01146131805E+09,-1.09593524167E+01,-1.02749921179E+01,+3.92203593309E+01,+5.53765710397E+01
5.02148997135E+09,-1.23485405046E+01,-1.26072075818E+01,+8.97907014361E+01,+9.96372685464E+01
5.03151862464E+09,-2.13017875155E+01,-2.06265354213E+01,-1.21921619302E+01,+1.03723619268E+01
5.04154727794E+09,-1.26529909403E+01,-1.24451150239E+01,+9.85738594200E+01,+9.86359861863E+01
5.05157593123E+09,-4.21550001852E+01,-4.16808429268E+01,+1.80634346681E+01,+2.03035164763E+00
5.06160458453E+09,-1.54709640416E+01,-1.61902097342E+01,+5.60230339278E+01,+5.74892199465E+01
5.07163323782E+09,-1.49535515544E+01,-1.49387774732E+01,+1.01494939736E+02,+1.02399762189E+02
5.08166189112E+09,-1.87323252359E+01,-1.88965884867E+01,+6.63791841340E+01,+6.53266717219E+01
5.09169054441E+09,-1.66896242292E+01,-1.79678510603E+01,+1.10909957286E+02,+1.17409537297E+02
5.10171919771E+09,-2.99417742150E+01,-3.03069791637E+01,-9.24883524626E+01,-9.69576474214E+01
5.11174785100E+09,-1.90009243899E+01,-1.95339218237E+01,+1.16232117129E+02,+1.18805092050E+02
5.12177650430E+09,-3.73205084018E+01,-3.69990667881E+01,+1.66197865371E+02,+1.64260212354E+02
5.13180515759E+09,-2.90580823724E+01,-2.93083603885E+01,-6.79230133833E+01,-6.38483490839E+01
5.14183381089E+09,-3.14100794689E+01,-3.24570537578E+01,+1.29446452650E+02,+1.35580630284E+02
5.15186246418E+09,-3.07020327511E+01,-3.07524001884E+01,+1.20429426038E+02,+1.22436761991E+02
5.16189111748E+09,-2.58298609172E+01,-2.68429940765E+01,+5.36160504459E+01,+6.22291541142E+01
5.17191977077E+09,-2.78308217341E+01,-2.79055838057E+01,+1.40966123234E+02,+1.44546038168E+02
5.18194842407E+09,-3.05015372559E+01,-3.09471128521E+01,+1.09667732985E+02,+1.12823799249E+02
5.19197707736E+09,-2.21392999814E+01,-2.21702077638E+01,+1.35734514455E+02,+1.40229716692E+02
5.20200573066E+09,-3.55743901604E+01,-3.59718630540E+01,-8.34411777073E+00,-3.20784393787E+00
5.21203438395E+09,-3.45457587639E+01,-3.46088553908E+01,-2.78015874531E+01,-2.21709428145E+01
5.22206303725E+09,-3.06031024635E+01,-3.09384814222E+01,+1.30290185297E+02,+1.36565364726E+02
5.23209169054E+09,-4.32584723547E+01,-4.29460638581E+01,+2.95309608597E+01,+3.40737920190E+01
5.24212034384E+09,-4.64125108769E+01,-4.62792178971E+01,-1.63043410555E+01,-1.15452326943E+01
5.25214899713E+09,-3.76648643480E+01,-3.75900147115E+01,+1.64358365555E+02,+1.69219857219E+02
5.26217765043E+09,-3.89524075492E+01,-3.86778445685E+01,+1.32383060221E+02,+1.37104023164E+02
5.27220630372E+09,-5.21674567016E+01,-5.19258728964E+01,+1.65083417101E+02,+1.69353449370E+02
5.28223495702E+09,-8.12008082562E+01,-8.07610318327E+01,-3.04611207212E+01,-2.62082389320E+01
5.29226361032E+09,-5.32952816047E+01,-5.26764666072E+01,+1.50716478564E+02,+1.53968631143E+02
5.30229226361E+09,-5.26090656462E+01,-5.20316341148E+01,+4.87702163835E+01,+5.18024863941E+01
