! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:46
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+2.50414369325E+00,+6.04291832631E+00,+1.71080544441E+02,-1.64017411912E+02
4.51002865330E+09,-2.10969340066E+01,-1.86929697438E+01,+2.09039552625E+01,+1.91003606660E+01
4.52005730659E+09,+2.43353148210E+01,+2.91590497897E+00,+4.44224111099E+00,+2.53955075077E+01
4.53008595989E+09,+6.91449521734E+00,+8.08859915917E+00,+4.29386512468E+01,-7.66003775050E+01
4.54011461318E+09,-8.74118641662E-02,-4.31090664530E+00,+1.38201893404E+02,-2.42559708433E+01
4.55014326648E+09,+7.00233367031E-01,+1.00561005321E+01,+8.76395305014E-01,-1.40080314684E+02
4.56017191977E+09,-7.59678802495E+00,-7.68448433635E+00,+1.75136364236E+02,+1.41401256907E+02
4.57020057307E+09,+1.31551438693E+01,+8.26375679425E+00,-3.29218147394E+01,-1.33110319260E+02
4.58022922636E+09,-9.05654380841E-01,-5.30042925483E+00,-1.28783617292E+02,-1.41553690874E+01
4.59025787966E+09,+6.19878870085E-01,-3.65057199244E+00,-1.22904629377E+02,+8.57809296735E+00
4.60028653295E+09,-9.14396097839E+00,-5.92927818807E+00,-1.57426381324E+02,+3.24782256685E+01
4.61031518625E+09,-9.21823276934E+00,+1.76608015954E+01,-1.79099398214E+01,+7.84791115852E+01
4.62034383954E+09,-2.12596491158E+00,+1.30837776239E+01,-1.76001333427E+02,-1.78574652340E+02
4.63037249284E+09,-5.26567453277E+00,-4.88522736482E+00,-9.16654610397E+01,-1.01516694739E+02
4.64040114613E+09,-1.80576305633E+00,+9.63478826422E+00,+2.53754743134E+00,+7.41933355393E+01
4.65042979943E+09,-1.84007962623E+01,-2.49390944719E+01,+1.16925989871E+02,-5.87763533484E+01
4.66045845272E+09,-3.86502294642E+00,-3.96844523197E+00,+1.31920709196E+02,-9.38716474290E+01
4.67048710602E+09,+1.11897689254E+00,+3.02919328532E+00,+1.12984366079E+01,-2.73470332559E+01
4.68051575931E+09,+3.51762121591E+00,+8.56065515107E+00,-1.02748229989E+01,-5.51495153146E+01
4.69054441261E+09,+8.18027805680E-01,+5.80201931584E+00,+6.07842787797E+00,-1.38541415009E+00
4.70057306590E+09,+7.29403685366E+00,+6.31851403236E+00,-9.76913632457E+01,-6.64175773343E+01
4.71060171920E+09,-1.31648409948E+00,-9.56150725951E+00,-1.65640688638E+02,-1.41420713190E+02
4.72063037249E+09,+1.39203308948E+01,+6.49076176556E+00,+1.45825894941E+02,+3.67665383746E+01
4.73065902579E+09,-7.55033022336E+00,-1.05718604486E+01,-2.83056325972E+01,-4.71678536170E+01
4.74068767908E+09,-1.00360027857E+01,-1.17464584348E+01,-1.93127394131E+01,+3.86056961131E+01
4.75071633238E+09,+1.12688925786E+01,+1.70877907566E+00,-1.10668512272E+02,-7.94984294952E+01
4.76074498567E+09,+1.58296864079E+00,-5.86173731754E+00,+5.74229643924E+01,+8.75319822841E+00
4.77077363897E+09,+3.26658116078E+00,-1.11659534144E+01,+1.45467389014E+02,+1.57084704023E+02
4.78080229226E+09,-2.77850145129E+00,+1.13566253674E+01,+1.65915003574E+02,-8.57857232697E+01
4.79083094556E+09,-1.33630921278E+00,-6.61511056882E+00,+7.18251498629E+01,+5.43802687288E+01
4.80085959885E+09,+5.14592911430E+00,+6.33794913726E+00,+1.40984802171E+02,+6.24302695771E+01
4.81088825215E+09,-4.88174943191E+00,-5.52034211239E+00,-1.34215207640E+02,-3.37548716878E+01
4.82091690544E+09,-7.64272732351E+00,-1.04036583773E+00,+5.64351681438E+01,+9.78566991214E+01
4.83094555874E+09,+4.18574549922E+00,+3.54366926865E+00,+1.75087095408E+02,+1.03700509976E+02
4.84097421203E+09,-1.31192465439E+01,-1.37706473165E+01,+1.08925224109E+02,+9.35186618040E+01
4.85100286533E+09,-5.90747421892E+00,+3.12305696045E-01,+7.94907629887E+01,+1.53143553787E+02
4.86103151862E+09,-1.24322728703E+01,-1.16186966457E+01,-8.40980850445E+01,-9.44736922446E+01
4.87106017192E+09,+1.72593497939E+00,-5.34574632752E+00,+8.59934370671E+01,+2.79836162441E+01
4.88108882521E+09,-1.06971359346E+01,-1.07943256519E+01,+1.75230789247E+02,-1.55556836665E+02
4.89111747851E+09,-8.81724880305E+00,-1.50906321960E+01,-1.12578995398E+02,-1.48492362884E+02
4.90114613181E+09,-2.47022999534E+01,-3.59932874995E+01,-1.11942809744E+02,-1.37946184690E+02
4.91117478510E+09,-5.17597472029E+00,-6.81315320322E+00,-1.27244338282E+02,-1.50638515456E+02
4.92120343840E+09,-3.53720294057E+00,-3.72768683773E+00,+1.42269007967E+02,+1.62115576899E+02
4.93123209169E+09,-1.06831900477E+01,-1.04616060927E+01,+9.83911337888E+01,+7.65549360479E+01
4.94126074499E+09,-2.33173482484E+01,-2.48485823444E+01,-6.94735541056E+01,-1.35146210130E+02
4.95128939828E+09,-2.53832651073E+00,-5.21298416765E+00,-1.12975529032E+02,-1.06610148690E+02
4.96131805158E+09,-1.97110375515E+01,-2.06545656490E+01,+1.65710170447E+01,+1.13109543619E+01
4.97134670487E+09,-1.02172926113E+01,-1.05706538149E+01,+5.24778514534E+01,+3.02889906512E+01
4.98137535817E+09,-9.62923253720E+00,-9.03338391168E+00,-1.14386679088E+02,-1.10306326108E+02
4.99140401146E+09,-1.83178003144E+01,-1.91951836449E+01,+8.47977106452E+01,+1.07067624922E+02
5.00143266476E+09,-1.76850054761E+01,-1.72968510561E+01,-1.63273686155E+02,-1.62306205893E+02
5.01146131805E+09,-1.04828796339E+01,-9.79851933512E+00,+7.22888516933E+01,+8.84450634021E+01
5.02148997135E+09,-1.01814409973E+01,-1.04401080744E+01,-9.58598771639E+01,-8.60133100536E+01
5.03151862464E+09,-2.14774142646E+01,-2.08021621704E+01,-1.62645637009E+02,-1.40081113152E+02
5.04154727794E+09,-1.08600003266E+01,-1.06521244102E+01,+7.61602563097E+01,+7.62223830760E+01
5.05157593123E+09,-9.90206224006E+00,-9.42790498164E+00,+1.27852993935E+02,+1.11819910914E+02
5.06160458453E+09,-2.24811926074E+01,-2.32004383000E+01,-8.46786117913E+01,-8.32124257725E+01
5.07163323782E+09,-1.98566634634E+01,-1.98418893822E+01,+9.55206084671E+01,+9.64254309203E+01
