! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:30
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+1.47485985603E+00,+5.01363448910E+00,+1.69754992797E+01,+4.18775429262E+01
4.51002865330E+09,-1.17073098663E+00,+1.23323327616E+00,-1.50298273516E+02,-1.52101868113E+02
4.52005730659E+09,+1.37210434748E+01,-7.69836636722E+00,-3.49300326065E+00,+1.74602631361E+01
4.53008595989E+09,+6.16040375216E+00,+7.33450769399E+00,-1.29915034966E+02,+1.10545936282E+02
4.54011461318E+09,+4.87231654818E-01,-3.73626312632E+00,-5.26025079639E+00,-1.67718115043E+02
4.55014326648E+09,-8.37421042789E+00,+9.81656737214E-01,-1.64339281621E+02,+5.47040083901E+01
4.56017191977E+09,-4.60009794017E+00,-4.68779425157E+00,+5.02217873734E+01,+1.64866800442E+01
4.57020057307E+09,+1.15631042489E+01,+6.67171717390E+00,+1.31031618031E+02,+3.08431135103E+01
4.58022922636E+09,+4.92026064965E+00,+5.25485775658E-01,+6.66412875427E+01,-1.78730464253E+02
4.59025787966E+09,+3.15225190827E+00,-1.11819895425E+00,+2.43893185477E+01,+1.55872040892E+02
4.60028653295E+09,-1.38026641807E+00,+1.83441637225E+00,-2.64341187563E+00,-1.72738804883E+02
4.61031518625E+09,-1.69965435464E+01,+9.88249081831E+00,-7.41679515383E+01,+2.22210998683E+01
4.62034383954E+09,-4.95630655523E+00,+1.02534359802E+01,+1.28188803003E+02,+1.25615484090E+02
4.63037249284E+09,-4.98599258328E+00,-4.60554541532E+00,+3.31486730862E+01,+2.32974393865E+01
4.64040114613E+09,+5.12083860102E-02,+1.14917597066E+01,+7.36697806757E+00,+7.90227661756E+01
4.65042979943E+09,+2.80692545405E-01,-6.25760566415E+00,-1.50974741088E+02,+3.33229156928E+01
4.66045845272E+09,+4.92608497372E+00,+4.82266268816E+00,+1.63911806954E+02,-6.18805496714E+01
4.67048710602E+09,+4.48145641381E+00,+6.39167280658E+00,+2.78049106713E+01,-1.08405591926E+01
4.68051575931E+09,-8.29032122092E+00,-3.24728728575E+00,+1.69577705847E+02,+1.24703013532E+02
4.69054441261E+09,-7.85390989449E-01,+4.19860052071E+00,-1.66117433834E+02,-1.73581275863E+02
4.70057306590E+09,+1.26351806842E+01,+1.16596578629E+01,-8.06528258638E+01,-4.93790399524E+01
4.71060171920E+09,-1.06881515850E+01,-1.89331747450E+01,-1.72304330827E+02,-1.48084355379E+02
4.72063037249E+09,+1.66469463863E+00,-5.76487449060E+00,+1.54645893102E+02,+4.55865365357E+01
4.73065902579E+09,-1.10583647853E+01,-1.40798950105E+01,+6.76855318370E+01,+4.88233108172E+01
4.74068767908E+09,-4.74008777701E+00,-6.45054342606E+00,-1.31103048714E+01,+4.48081306547E+01
4.75071633238E+09,+1.37830781955E+01,+4.22296469256E+00,+2.71647575639E+01,+5.83348403405E+01
4.76074498567E+09,+5.25739261598E+00,-2.18731334235E+00,+9.82712679532E+01,+4.96015017892E+01
4.77077363897E+09,+6.53484239806E+00,-7.89769217716E+00,-1.42014682088E+02,-1.30397367079E+02
4.78080229226E+09,+4.10275042316E+00,+1.82378772419E+01,+4.44699886336E+01,+1.52769261790E+02
4.79083094556E+09,+1.06733024917E+00,-4.21147110687E+00,+1.15250530358E+01,-5.91982809828E+00
4.80085959885E+09,+1.11646530665E-01,+1.30366655362E+00,+1.35510140966E+02,+5.69556083725E+01
4.81088825215E+09,-2.29385438336E+00,-2.93244706383E+00,+1.58770425735E+02,-1.00769238313E+02
4.82091690544E+09,-1.77037940164E+01,-1.11014325307E+01,+6.95651344124E+01,+1.10986665390E+02
4.83094555874E+09,-8.05098059069E+00,-8.69305682126E+00,+7.90943863740E+01,+7.70780094283E+00
4.84097421203E+09,-2.16834658565E+00,-2.81974735827E+00,+6.63657890202E+01,+5.09592267154E+01
4.85100286533E+09,-7.36790674229E-01,+5.48298924073E+00,-1.51802142680E+02,-7.81493518812E+01
4.86103151862E+09,-6.74839317486E+00,-5.93481695022E+00,+5.00219502840E+01,+3.96463430839E+01
4.87106017192E+09,+3.46894319837E+00,-3.60273810853E+00,+7.38554516315E+01,+1.58456308085E+01
4.88108882521E+09,-1.81595027421E+01,-1.82566924595E+01,+2.02139626357E+01,+4.94263367242E+01
4.89111747851E+09,+4.06054449429E+00,-2.21283889865E+00,-1.04988263270E+02,-1.40901630756E+02
4.90114613181E+09,+6.48108143993E-01,-1.06428794021E+01,-1.06225015778E+02,-1.32228390724E+02
4.91117478510E+09,-3.94059685760E+00,-5.57777534054E+00,+8.34070765730E+01,+6.00128993993E+01
4.92120343840E+09,+1.66619931052E+00,+1.47571541336E+00,+8.94380435553E+01,+1.09284612487E+02
4.93123209169E+09,-2.80194410241E+00,-2.58036014739E+00,+8.79744065239E+01,+6.61382087829E+01
4.94126074499E+09,-1.75514741410E+01,-1.90827082370E+01,-4.56570425603E+01,-1.11329698585E+02
4.95128939828E+09,-1.26341668507E+01,-1.53088245077E+01,+9.89465905688E+01,+1.05311970911E+02
4.96131805158E+09,-1.28963678621E+01,-1.38398959595E+01,+1.76932744777E+02,+1.71672682094E+02
4.97134670487E+09,+3.85916843713E-01,+3.25556401091E-02,+1.04028865839E+02,+8.18400050369E+01
4.98137535817E+09,-1.21573063127E+01,-1.15614576872E+01,+7.34741279680E+01,+7.75544809485E+01
4.99140401146E+09,-1.22298375402E+01,-1.31072208707E+01,+9.44134100582E+01,+1.16683324335E+02
5.00143266476E+09,-2.82424153464E+01,-2.78542609264E+01,-4.72204084663E+00,-3.75456058521E+00
5.01146131805E+09,-1.19365591621E+01,-1.12521988633E+01,+7.32507195503E+01,+8.94069312591E+01
5.02148997135E+09,-1.25815789951E+01,-1.28402460722E+01,+1.64854665005E+02,+1.74701232115E+02
5.03151862464E+09,-1.83194095622E+01,-1.76441574681E+01,-2.51169384034E+01,-2.55241454631E+00
5.04154727794E+09,-2.66335947469E+01,-2.64257188305E+01,+9.87456352512E+01,+9.88077620175E+01
5.05157593123E+09,-2.45625281609E+01,-2.40883709025E+01,-4.12831674735E+01,-5.73162504940E+01
5.06160458453E+09,-3.37351493527E+01,-3.44543950453E+01,-1.26569446395E+02,-1.25103260376E+02
5.07163323782E+09,-1.25316800627E+01,-1.25169059815E+01,+1.18569749806E+02,+1.19474572259E+02
5.08166189112E+09,-2.17820040225E+01,-2.19462672733E+01,+1.07122954741E+01,+9.65978306209E+00
5.09169054441E+09,-1.42807526697E+01,-1.55589795007E+01,-6.44158862267E+01,-5.79163062160E+01
5.10171919771E+09,-1.58190736033E+01,-1.61842785521E+01,-2.55569456939E+01,-3.00262406527E+01
5.11174785100E+09,-2.02749894388E+01,-2.08079868726E+01,+7.92351933825E+01,+8.18081683037E+01
5.12177650430E+09,-2.03128419382E+01,-1.99914003245E+01,+1.25772995464E+02,+1.23835342447E+02
5.13180515759E+09,-2.21738410143E+01,-2.24241190304E+01,+1.20823847740E+02,+1.24898512039E+02
5.14183381089E+09,-3.41630658213E+01,-3.52100401101E+01,-1.39534216113E+02,-1.33400038480E+02
5.15186246418E+09,-2.65174514334E+01,-2.65678188707E+01,+9.49688226472E+01,+9.69761586004E+01
5.16189111748E+09,-2.56659824997E+01,-2.66791156590E+01,-4.36907642422E+01,-3.50776605739E+01
5.17191977077E+09,-3.38725024059E+01,-3.39472644775E+01,+1.03667696006E+02,+1.07247610940E+02
5.18194842407E+09,-3.80338673683E+01,-3.84794429645E+01,+4.43733428212E+01,+4.75294090854E+01
5.19197707736E+09,-3.23742588519E+01,-3.24051666342E+01,+1.37600014143E+02,+1.42095216380E+02
5.20200573066E+09,-3.98188454332E+01,-4.02163183268E+01,-1.12289561455E+02,-1.07153287622E+02
5.21203438395E+09,-3.46963757523E+01,-3.47594723792E+01,+1.47553347045E+02,+1.53183991684E+02
5.22206303725E+09,-3.08693133431E+01,-3.12046923019E+01,+1.49129779107E+02,+1.55404958536E+02
5.23209169054E+09,-3.15516161753E+01,-3.12392076786E+01,+1.41410327387E+02,+1.45953158546E+02
5.24212034384E+09,-3.51493489992E+01,-3.50160560195E+01,+1.28457421452E+02,+1.33216529813E+02
5.25214899713E+09,-4.47209957312E+01,-4.46461460946E+01,-3.28257683728E+01,-2.79642767085E+01
5.26217765043E+09,-6.04300336878E+01,-6.01554707071E+01,-7.16295760781E+01,-6.69086131352E+01
5.27220630372E+09,-3.97766560094E+01,-3.95350722041E+01,-1.37768493347E+01,-9.50681706634E+00
5.28223495702E+09,-5.54502988987E+01,-5.50105224752E+01,-9.06087480913E+01,-8.63558663020E+01
5.29226361032E+09,-4.89866093382E+01,-4.83677943408E+01,+1.54585987660E+02,+1.57838140239E+02
5.30229226361E+09,-6.58681843803E+01,-6.52907528489E+01,+4.57303525754E+01,+4.87626225860E+01
5.31232091691E+09,-4.93708500694E+01,-4.87507484799E+01,+1.73254081089E+02,+1.75723143187E+02
5.32234957020E+09,-6.12428630066E+01,-6.05705619418E+01,+1.58011545059E+02,+1.59822573172E+02
5.33237822350E+09,-4.94520504308E+01,-4.87273418097E+01,+1.70626657332E+02,+1.71642696530E+02
5.34240687679E+09,-6.33347396970E+01,-6.25935078141E+01,+7.63531960313E+01,+7.65688621550E+01
5.35243553009E+09,-6.49979396415E+01,-6.42809017814E+01,+2.13101114200E+01,+2.05719654838E+01
5.36246418338E+09,-8.00795453611E+01,-7.94107514310E+01,-3.95642739959E+01,-4.13026589029E+01
5.37249283668E+09,-6.86525169273E+01,-6.80528335727E+01,-1.42917158277E+02,-1.45562112819E+02
5.38252148997E+09,-6.55600908763E+01,-6.50965761415E+01,-1.29964117664E+02,-1.33524953394E+02
5.39255014327E+09,-8.74795218729E+01,-8.72116346786E+01,+1.34955957671E+02,+1.30728512801E+02
5.40257879656E+09,-8.97569774525E+01,-8.97541470134E+01,+1.49168274779E+02,+1.44818628965E+02
5.41260744986E+09,-8.55385602541E+01,-8.58072038694E+01,-7.24065417473E+01,-7.56484966859E+01
5.42263610315E+09,-9.73021354540E+01,-9.76186391334E+01,+1.41106145882E+02,+1.40141686712E+02
5.43266475645E+09,-1.04089804619E+02,-1.04180968388E+02,-9.46051830972E+01,-9.45903416489E+01
5.44269340974E+09,-8.89674217994E+01,-8.89601732767E+01,+2.98363283780E+01,+2.92134504295E+01
5.45272206304E+09,-8.70986715198E+01,-8.71491815000E+01,-8.01620150255E+01,-8.10256255469E+01
5.46275071633E+09,-9.41489983617E+01,-9.42371724574E+01,-4.45987179513E+01,-4.49783360977E+01
5.47277936963E+09,-9.36973001702E+01,-9.37306400662E+01,+1.95492339607E+00,+2.08468731081E+00
5.48280802292E+09,-9.51297385979E+01,-9.50632540831E+01,+4.94794660474E+01,+4.95808229668E+01
5.49283667622E+09,-1.00104826108E+02,-9.99782907985E+01,+6.98912871051E+01,+6.94843301754E+01
5.50286532951E+09,-9.22532598666E+01,-9.21463281366E+01,+1.36424179670E+02,+1.35404951872E+02
5.51289398281E+09,-8.76809273454E+01,-8.76565908302E+01,-1.76297908178E+02,-1.77647763500E+02
5.52292263610E+09,-9.25870598765E+01,-9.26560077341E+01,+1.66171353867E+02,+1.65000407763E+02
5.53295128940E+09,-8.34981500244E+01,-8.36080656046E+01,-1.18624825970E+02,-1.19183020539E+02
5.54297994269E+09,-8.67021547988E+01,-8.67696040315E+01,-1.12891373759E+02,-1.12818941953E+02
