! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:19:59
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,-7.18930897695E+00,+5.17883889228E+00,-4.70059479106E+01,+8.91926678307E+01
4.53868194842E+09,-3.09972964065E+00,-7.55411514036E+00,-1.92027834673E+01,+1.03573020715E+02
4.57736389685E+09,+1.51003609709E+01,-3.68227064445E+00,-1.52162214111E+02,+3.67686626895E+01
4.61604584527E+09,-1.51331397116E+00,+9.31360782886E+00,-1.35878309568E+02,-7.27405984997E+01
4.65472779370E+09,-1.38668107162E-01,-5.55318823163E+00,+1.58609728986E+02,-1.91787277610E+01
4.69340974212E+09,-2.46379687622E+01,+9.84060298132E+00,+1.62178444119E+01,+1.46802247314E+01
4.73209169054E+09,-1.65941983572E+00,+3.41246542230E+00,-2.83547057336E+00,+1.64754882835E+01
4.77077363897E+09,+1.74699774298E+01,+1.11383320527E+01,+1.45119124681E+02,+4.82742714646E+01
4.80945558739E+09,-6.41906760915E+00,-8.90826213273E+00,+1.63597897404E+02,-1.58631653163E+02
4.84813753582E+09,+6.29243455446E-01,-1.41617025439E+01,-1.13905189216E+02,+1.44166929001E+02
4.88681948424E+09,-6.52906806166E+00,-4.07350511600E+00,+1.15598847277E+02,+1.58188278361E+02
4.92550143266E+09,+8.57977349590E-01,+2.15999453723E+01,-2.05694387970E+01,+7.14674981888E+01
4.96418338109E+09,-2.59069214445E-02,+1.98018363473E+01,-2.54573456437E+01,+1.63307282674E+02
5.00286532951E+09,-2.04967432249E+00,+6.39674244174E-02,+3.35078415291E+01,-3.26933397918E+01
5.04154727794E+09,+5.27543983410E-01,+1.63222791604E+01,+4.63658237506E+01,+7.28991111059E+01
5.08022922636E+09,-8.03358950282E-02,+1.65034173496E+00,-1.75466863119E+02,+5.84841598473E+00
5.11891117479E+09,-4.13770523921E+00,-3.14070987307E+00,-2.06687941177E+01,+1.25630689599E+02
5.15759312321E+09,-7.19365721331E+00,-4.08482922521E+00,-1.54290627645E+02,-1.62503146987E+02
5.19627507163E+09,+5.00167023058E+00,+8.31388794494E+00,-1.74666478299E+02,-4.28903804666E+01
5.23495702006E+09,-1.68118564908E+01,+4.54612032277E-01,+3.69636099015E+01,-2.84252872231E+01
5.27363896848E+09,+4.23091472181E+00,+2.73069939240E+00,+1.21367398871E+02,-1.27274293538E+02
5.31232091691E+09,-1.91455081028E+00,-1.79296481966E+01,-3.72130186700E+01,+1.35612442861E+02
5.35100286533E+09,+6.77480208817E+00,+3.03798870741E+00,+1.70140608080E+01,-3.14139666286E+01
5.38968481375E+09,-1.52157142016E+00,+9.68243130926E-01,+3.86632522879E+01,-2.32674066026E+01
5.42836676218E+09,-1.12180935834E+01,-1.13024334563E+01,-1.55941125589E+01,-3.66358793699E+01
