! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:21:01
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,-8.91871580104E+00,+7.27355647325E+00,+1.00379716583E+02,+2.79180662588E+01
4.53868194842E+09,-6.21912123436E+00,-9.80999864166E-01,+8.11274290785E+01,-5.28821465966E+01
4.57736389685E+09,+1.38863680179E+01,-2.61796885173E+00,-1.24081764996E+01,-1.49112073249E+02
4.61604584527E+09,-3.42619279087E+00,+8.67738319682E+00,-1.45450274441E+02,-6.63039788408E+01
4.65472779370E+09,+5.48341294392E+00,-3.12114451931E+00,-1.34854134666E+01,-1.68712980875E+02
4.69340974212E+09,+4.52395898923E+00,+9.14188429034E+00,+1.65156158152E+02,+8.17722904010E+01
4.73209169054E+09,+5.04607870015E+00,-2.24447043003E+00,-1.52328088514E+02,-1.61333912259E+02
4.77077363897E+09,+1.05118250527E+01,+3.01499021881E+00,+1.74550591227E+01,+7.22852548800E+01
4.80945558739E+09,-1.43287957204E+01,-2.59482384821E+00,-5.26634841596E+01,+5.16639212657E+00
4.84813753582E+09,-6.57566662731E+00,-8.52080412224E+00,+9.45953699764E+01,-9.86491939957E+01
4.88681948424E+09,-2.07848274984E+01,-3.74578829949E+00,-4.02252784074E+01,-9.05439319066E+01
4.92550143266E+09,-1.43046537052E+01,+2.48165482618E+01,-1.92057847144E+01,+1.07912618076E+02
4.96418338109E+09,-8.29205971649E+00,+9.78391883527E+00,+2.00037107244E+01,-1.33468716385E+02
5.00286532951E+09,-1.14201443137E+01,-1.04842206097E+01,+1.70095181178E+02,+2.52117100332E+01
5.04154727794E+09,-3.88998796309E+00,+1.03649452070E+01,-3.04924797179E+01,+2.58997066330E+01
5.08022922636E+09,+7.05084216647E+00,-2.26977843092E+01,+1.59020168024E+02,-4.17903083923E+01
5.11891117479E+09,+2.62569156197E-01,-5.09400187384E+00,-9.38968847389E+00,-1.03749743360E+02
5.15759312321E+09,-1.22927353508E+00,-5.53634518795E+00,-7.73034620935E+00,+8.24837483556E+01
5.19627507163E+09,+8.62311899634E+00,+7.36694251305E+00,-8.04968001841E+00,+1.60570396938E+02
5.23495702006E+09,+2.21212043239E-01,-4.23573090476E+00,+1.74111103906E+02,+6.17966317206E+01
5.27363896848E+09,-2.75517143401E+00,+8.10342716877E+00,-1.41760766703E+02,-3.61954819645E+01
5.31232091691E+09,+4.82592563677E+00,-8.41735694267E+00,-2.67443029950E+01,+2.28496216764E+01
5.35100286533E+09,+1.83951758543E+01,+5.88274304222E+00,+1.13635851439E+02,+2.91770402849E+01
5.38968481375E+09,+9.04787843180E-01,-8.77866753730E+00,+7.42962434271E+00,+3.64728538627E+01
5.42836676218E+09,+1.53231885981E+00,-4.07779671718E+00,-5.31782041705E+01,-1.13118438384E+02
5.46704871060E+09,+1.44252866822E+01,+8.18128883337E+00,+4.36298265751E+01,+9.83155163623E+01
5.50573065903E+09,+4.48756033616E+00,-4.45551968466E+00,-1.30322688856E+01,+5.31535260094E+01
5.54441260745E+09,+1.05576191408E+01,-1.22833687835E+01,-6.77368703271E+01,-6.47138820986E+01
5.58309455587E+09,-3.35890003053E+00,-3.81324148474E+00,-3.36341792281E+01,+1.29021303679E+02
5.62177650430E+09,-5.64514018671E+00,-4.40795822751E-01,-3.24647517191E+01,+6.25994200730E+00
5.66045845272E+09,+5.15490360455E+00,+3.62182448817E-01,+1.08106814276E+02,-7.01492084771E+01
5.69914040115E+09,+2.93343854313E+00,-9.79398870048E+00,-8.33483307736E+01,+8.21508116336E+01
5.73782234957E+09,-5.68405516763E+00,+7.42954252823E+00,-1.32114831668E+01,+5.26594397011E+01
5.77650429799E+09,+6.13297747794E+00,+1.28854266185E+00,+2.53288999649E+01,-7.72335748049E+01
