! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:24:59
! Stimulus(Гц),    S12(дБ),           S12(дБ),           S12(°),            S12(°)
4.50000000000E+09,+1.70093639925E+00,+5.23971103232E+00,-1.30573250064E+01,+1.18447186401E+01
4.53868194842E+09,-5.85022904911E+00,-3.44626478633E+00,-1.91709549974E+01,-2.09745495938E+01
4.57736389685E+09,+8.20997391536E+00,-1.32094359267E+01,+9.90761745259E+00,+3.08608838493E+01
4.61604584527E+09,-1.77153994562E+00,-5.97436003786E-01,-1.32589610179E+02,+1.07871361070E+02
4.65472779370E+09,-1.91933068470E+01,-2.34168016282E+01,+1.49786678819E+01,-1.47479196365E+02
4.69340974212E+09,-7.69735427857E+00,+1.65851288654E+00,+1.62972156753E+02,+2.20154467645E+01
4.73209169054E+09,-1.17827697091E+01,-1.18704660205E+01,+8.65106160896E+01,+5.27755087605E+01
4.77077363897E+09,-9.02325014817E-01,-5.79371208986E+00,-1.43686317215E+02,+1.16125178264E+02
4.80945558739E+09,-3.25062700551E+00,-7.64540187950E+00,-1.00852084634E+02,+1.37761635707E+01
4.84813753582E+09,+1.55602785401E+00,-2.71442300852E+00,+7.17400948048E+01,-1.56777182850E+02
4.88681948424E+09,-9.07595293774E+00,-5.86127014742E+00,-1.41437012380E+02,+4.84675946119E+01
4.92550143266E+09,-1.14950702928E+01,+1.53839640720E+01,+1.57759127346E+02,-1.05851821248E+02
4.96418338109E+09,-2.02937037334E-01,+1.50068054981E+01,+1.66223487979E+02,+1.63650169065E+02
5.00286532951E+09,-4.26083556976E-01,-4.56363890245E-02,+1.72542321222E+02,+1.62691087522E+02
5.04154727794E+09,-5.29540277190E+00,+6.14514854864E+00,-8.39073104354E+01,-1.22515223274E+01
5.08022922636E+09,-2.82531782933E+00,-9.36361603888E+00,+6.51681480080E+01,-1.10534195211E+02
5.11891117479E+09,-9.79242339260E+00,-9.89584567816E+00,-5.56149857892E+01,+7.85926575856E+01
5.15759312321E+09,+3.38828129738E+00,+5.29849769015E+00,-9.40169680087E+00,-4.80471666647E+01
5.19627507163E+09,-1.04158595842E+01,-5.37282564904E+00,-1.08404458857E+02,-1.53279151173E+02
5.23495702006E+09,-6.03292354878E+00,-1.04893203862E+00,+1.69558783729E+02,+1.62094941701E+02
5.27363896848E+09,-5.22301787980E+00,-6.19854070110E+00,-1.36337836682E+02,-1.05064050770E+02
5.31232091691E+09,-1.01262707114E+00,-9.25765023116E+00,-9.81079290707E+01,-7.38879536231E+01
5.35100286533E+09,+1.10644249287E+01,+3.63485579949E+00,-2.28351499893E+01,-1.31894506555E+02
5.38968481375E+09,-4.64600756086E+00,-7.66753778612E+00,-6.49832884578E+01,-8.38455094776E+01
5.42836676218E+09,-5.98161425173E-01,-2.30861707422E+00,-4.37871948341E+01,+1.41312406920E+01
5.46704871060E+09,+1.19354914892E+01,+2.37537798632E+00,-5.21441201067E+01,-2.09740373301E+01
5.50573065903E+09,+1.08454554229E+01,+3.40074946458E+00,+2.05877357387E+01,-2.80820304253E+01
5.54441260745E+09,+5.04304461191E+00,-9.38948996331E+00,-2.77082844720E+01,-1.60909694628E+01
5.58309455587E+09,+1.55493672595E-01,+1.42906204913E+01,-1.28797569682E+01,+9.54195161882E+01
5.62177650430E+09,-4.41061137883E+00,-9.68941273488E+00,-7.77503638031E+01,-9.51952449372E+01
5.66045845272E+09,-4.98974740828E+00,-3.79772738532E+00,+3.38894350522E+01,-4.46650975417E+01
5.69914040115E+09,+9.44303140479E-01,+3.05710460004E-01,+1.02836692464E+00,+1.01488702877E+02
5.73782234957E+09,-9.91085521013E+00,-3.30849372435E+00,-7.51054498740E+01,-3.36839188965E+01
5.77650429799E+09,+8.31442210068E+00,+7.67234587012E+00,+1.18331940852E+02,+4.69453554206E+01
5.81518624642E+09,-4.76383601438E+00,-5.41523678701E+00,+5.70664054233E+00,-9.69992176252E+00
5.85386819484E+09,-1.26265205650E+01,-6.40674065003E+00,-3.04803900897E+01,+4.31724007086E+01
5.89255014327E+09,-9.59268133807E-01,-1.45691909176E-01,-2.43057099361E+00,-1.28061781937E+01
5.93123209169E+09,+2.92494345967E+00,-4.14673784723E+00,+3.14351436097E+01,-2.65746772133E+01
5.96991404011E+09,-1.90299353527E+00,-2.00018325263E+00,-1.71253418132E+01,+1.20870322753E+01
6.00859598854E+09,+1.93906976869E+00,-4.33431362424E+00,+2.78057217101E+01,-8.10764577624E+00
6.04727793696E+09,+4.27751757012E+00,-7.01346997598E+00,-3.39844291673E+01,-5.99878041133E+01
6.08595988539E+09,+1.76949795989E+00,+1.32319476948E-01,-6.16206587100E+01,-8.50148358838E+01
