! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:24:48
! Stimulus(Гц),    S12(дБ),           S12(дБ),           S12(°),            S12(°)
4.50000000000E+09,+1.39209429609E+00,+4.93086892915E+00,-1.23602152466E+02,-9.87001088194E+01
4.53868194842E+09,-5.94114881726E+00,-3.53718455448E+00,+1.66962440464E+02,+1.65158845868E+02
4.57736389685E+09,+1.23679343659E+01,-9.05147547617E+00,-5.16644492939E+01,-3.07111828971E+01
4.61604584527E+09,+3.57721298078E-01,+1.53182523991E+00,-1.34936906331E+02,+1.05524064917E+02
4.65472779370E+09,+4.07660882535E+00,-1.46885955778E-01,+1.74508085429E+02,+1.20502211819E+01
4.69340974212E+09,+7.67921349233E+00,+1.70350806574E+01,-2.65380334441E+01,-1.67494743433E+02
4.73209169054E+09,+3.78824761788E-01,+2.91128450388E-01,+1.15999110725E+01,-2.21351962566E+01
4.77077363897E+09,+1.54317640850E+01,+1.05403770099E+01,-4.76141697160E+01,-1.47802674237E+02
4.80945558739E+09,-4.57101167485E+00,-8.96578654884E+00,+6.46134316713E+01,+1.79241679876E+02
4.84813753582E+09,-1.06508249052E+01,-1.49212757677E+01,-7.96491419506E+01,+5.18335803941E+01
4.88681948424E+09,+1.76893948997E+00,+4.98362228029E+00,-1.64085008169E+02,+2.58195988229E+01
4.92550143266E+09,+1.13369579729E+00,+2.80127301620E+01,-1.92406709265E+00,+9.44649843140E+01
4.96418338109E+09,+1.80071001971E+00,+1.70104525552E+01,-1.52652776635E+02,-1.55226095548E+02
5.00286532951E+09,-4.51815848670E+00,-4.13771131875E+00,-2.73686046614E+00,-1.25880941659E+01
5.04154727794E+09,-5.27220503552E+00,+6.16834628502E+00,-1.64265561168E+02,-9.26097730600E+01
5.08022922636E+09,+2.98081851446E+00,-3.55747969510E+00,+6.79448466299E+00,-1.68907858556E+02
5.11891117479E+09,+4.07214998498E+00,+3.96872769943E+00,+9.02247201952E+00,+1.43230115394E+02
5.15759312321E+09,+6.69342826399E+00,+8.60364465677E+00,+1.66415275943E+01,-2.20039422696E+01
5.19627507163E+09,-1.54194103732E+01,-1.03763764381E+01,-2.94346971234E+01,-7.43093894390E+01
5.23495702006E+09,-9.69035882459E+00,-4.70636731444E+00,-1.75848867330E+02,+1.76687290642E+02
5.27363896848E+09,+6.21412284970E+00,+5.23860002840E+00,-8.35143550601E+01,-5.22405691487E+01
5.31232091691E+09,-5.00342647159E+00,-1.32484496316E+01,-1.65236752772E+02,-1.41016777324E+02
5.35100286533E+09,-9.70310281732E+00,-1.71326719466E+01,-1.32683756858E+02,+1.18256886576E+02
5.38968481375E+09,-9.04791548335E+00,-1.20694457086E+01,-7.71050570885E+01,-9.59672781082E+01
5.42836676218E+09,-4.64685515564E+00,-6.35731080469E+00,-1.10403175141E+02,-5.24847396150E+01
5.46704871060E+09,+1.33302221293E+01,+3.77010862641E+00,+6.02773406321E+01,+9.14474234087E+01
5.50573065903E+09,+5.04544754410E+00,-2.39925841423E+00,+6.88102718652E+01,+2.01405057012E+01
5.54441260745E+09,+1.30007464958E+00,-1.31324599256E+01,+9.71093318187E+01,+1.08726646828E+02
5.58309455587E+09,-4.46552617102E+00,+9.66960064769E+00,-1.24394076814E+01,+9.58598654750E+01
5.62177650430E+09,+1.19515667678E-02,-5.26684978928E+00,+3.11409063697E+00,-1.43307904971E+01
5.66045845272E+09,-8.52101090753E-01,+3.39918932206E-01,+9.04170245040E+01,+1.18624919101E+01
5.69914040115E+09,+1.62992875488E+00,+9.91336074409E-01,-6.77990985489E+01,+3.26612374032E+01
5.73782234957E+09,-4.08180550246E+00,+2.52055598331E+00,+1.63591169664E+01,+5.77806479439E+01
5.77650429799E+09,+1.08850322965E+01,+1.02429560660E+01,+1.23066589871E+02,+5.16800044401E+01
5.81518624642E+09,-1.14051815719E+01,-1.20565823445E+01,-1.53508074906E+01,-3.07573697954E+01
5.85386819484E+09,+2.84785929531E+00,+9.06763921027E+00,-3.14521903488E+00,+7.05075717634E+01
5.89255014327E+09,+3.20571046870E+00,+4.01928669333E+00,+3.10216027160E+01,+2.06459955159E+01
5.93123209169E+09,-1.31461019721E+00,-8.38629150411E+00,-1.09405688228E+01,-6.89503896458E+01
5.96991404011E+09,-2.65383684252E+00,-2.75102655988E+00,-2.15885621890E+01,+7.62381189950E+00
6.00859598854E+09,+1.63903151015E+00,-4.63435188278E+00,+4.34106975905E-01,-3.54792605105E+01
6.04727793696E+09,+8.62993888117E+00,-2.66104866494E+00,-4.67692713183E+01,-7.27726462644E+01
6.08595988539E+09,-3.21604750174E+00,-4.85322598468E+00,-1.54999734958E+01,-3.88941506696E+01
6.12464183381E+09,-7.88949628078E-01,-9.79433525243E-01,+9.07279020083E+00,+2.89193591324E+01
6.16332378223E+09,+1.09065860184E-01,+3.30649815205E-01,+2.78784310614E+01,+6.04223332048E+00
6.20200573066E+09,-9.17592089708E-01,-2.44882618568E+00,+3.88623542692E+01,-2.68103017551E+01
6.24068767908E+09,-1.12834656159E-01,-2.78749231308E+00,-1.33312285291E+01,-6.96584818744E+00
6.27936962751E+09,+3.65259556425E+00,+2.70906746680E+00,+2.28030446105E+01,+1.75429819277E+01
6.31805157593E+09,+8.88224410913E-01,+5.34863207310E-01,+2.51193634135E+01,+2.93050261136E+00
6.35673352436E+09,-5.64430441648E-01,+3.14181838807E-02,-2.31360382462E+01,-1.90556852658E+01
6.39541547278E+09,+8.32872247071E-01,-4.45110834176E-02,-1.30428764152E+01,+9.22703786167E+00
6.43409742120E+09,-6.92881059090E-01,-3.04726639095E-01,+2.68566462354E+01,+2.78241264968E+01
6.47277936963E+09,+2.15527382591E+00,+2.83963412467E+00,-1.94624507658E+01,-3.30623905696E+00
6.51146131805E+09,+5.95998332771E-01,+3.37331255626E-01,-1.22434277316E+01,-2.39686062130E+00
6.55014326648E+09,+5.18123453435E-01,+1.19337554760E+00,-7.10458296751E+00,+1.54599408896E+01
6.58882521490E+09,-1.16521985096E-01,+9.13539313438E-02,+1.56113080657E+01,+1.56734348320E+01
6.62750716332E+09,-5.42772251942E-01,-6.86149935191E-02,+2.42835239592E+01,+8.25044093878E+00
6.66618911175E+09,+3.14771915509E-01,-4.04473777106E-01,+7.73316282490E+00,+9.19934884365E+00
6.70487106017E+09,+6.24038288078E-01,+6.38812369255E-01,-1.17835366521E+01,-1.08787141989E+01
6.74355300860E+09,+5.45579006942E-01,+3.81315756122E-01,+2.08815594678E-01,-8.43696817348E-01
6.78223495702E+09,+3.61100789926E-01,-9.17126041117E-01,-2.29188362898E+00,+4.20769638165E+00
6.82091690544E+09,+5.81217871298E-01,+2.16012922547E-01,-1.32249150734E+00,-5.79178646619E+00
6.85959885387E+09,+1.00384602926E+00,+4.70848595463E-01,-8.16461446335E+00,-5.59163954206E+00
6.89828080229E+09,+1.14433578723E-01,+4.35875192382E-01,-2.47334420839E+00,-4.41099722539E+00
6.93696275072E+09,-1.91852492227E-01,-4.42130508356E-01,-7.18705957778E-01,+3.35595834153E+00
6.97564469914E+09,+3.37361418635E-01,-7.09612870233E-01,-6.83966556435E-02,+6.06578097798E+00
7.01432664756E+09,+1.04946804554E+00,+9.99100608291E-01,-6.70744919309E+00,-4.70011323989E+00
7.05300859599E+09,+1.13780147041E+00,+1.24668311067E-01,-7.17440179504E+00,+1.43870187331E+00
7.09169054441E+09,+2.66308319766E-01,+1.91546248139E-01,-4.45160966705E+00,-8.71694733748E-01
7.13037249284E+09,+3.83635127370E-01,-6.19404688296E-02,-5.39704854225E+00,-2.24098227802E+00
7.16905444126E+09,+2.31683294103E-02,-7.73945293155E-03,-3.48875760074E+00,+1.00644463606E+00
7.20773638968E+09,+2.71155674613E-01,-1.26317218961E-01,-4.53815705290E+00,+5.98116779958E-01
7.24641833811E+09,-8.62904779737E-02,-1.49387104931E-01,-5.04641761330E+00,+5.84227025347E-01
7.28510028653E+09,+2.42819187734E-01,-9.25597710169E-02,-5.65732919403E+00,+6.17850234298E-01
7.32378223496E+09,-3.74680152514E-01,-6.22716558585E-02,-3.91987954488E+00,+6.22951614484E-01
7.36246418338E+09,-7.15668182473E-02,+6.17261615271E-02,-4.70814238275E+00,+5.09659784665E-02
7.40114613181E+09,-1.68704575400E-01,-9.38549388790E-02,-4.50253604321E+00,+3.58955621106E-01
7.43982808023E+09,-2.58917367267E-01,+1.56456133441E-02,-5.13836516887E+00,-4.17402225977E-01
7.47851002865E+09,-3.09120462849E-01,-6.75366576095E-02,-4.37874620337E+00,-1.08713935017E-01
7.51719197708E+09,-4.10831295981E-01,+2.89451275257E-02,-4.03254867561E+00,+2.20333113604E-01
7.55587392550E+09,-5.99409139228E-01,+1.94058581972E-02,-3.34339572108E+00,-9.12431420206E-02
7.59455587393E+09,-6.06882629053E-01,-2.94510976588E-02,-3.14436128462E+00,-1.12091274045E-01
7.63323782235E+09,-6.31533352173E-01,-1.14317626588E-02,-2.47113677533E+00,-2.07467732192E-03
7.67191977077E+09,-6.56087421748E-01,+1.62136430539E-02,-1.80575404199E+00,+5.27407096222E-03
7.71060171920E+09,-7.08480357976E-01,+1.62282630674E-02,-1.08726962897E+00,-7.12304305363E-02
7.74928366762E+09,-7.33730687448E-01,+7.50119554575E-03,-2.06707451105E-01,+8.95867266572E-03
7.78796561605E+09,-7.10684170637E-01,+6.35368950125E-03,+7.83488379139E-01,+4.53424429067E-02
7.82664756447E+09,-6.77435673160E-01,-8.64174301762E-03,+1.70729584402E+00,-3.10890629673E-02
7.86532951289E+09,-5.97471432755E-01,+2.21192182929E-03,+2.66307215853E+00,+1.81176172397E-02
7.90401146132E+09,-4.59779231122E-01,+3.73550365451E-03,+3.58706892185E+00,+2.62331920328E-02
