! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:22
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+4.46063725368E+00,+7.99941188674E+00,-1.56059219205E+01,+9.29612172601E+00
4.51002865330E+09,-9.58705052616E+00,-7.18308626337E+00,-1.77478907665E+02,-1.79282502261E+02
4.52005730659E+09,+1.48295796237E+01,-6.58983021840E+00,+1.67180423064E+02,-1.71866310540E+02
4.53008595989E+09,+2.72667421523E+00,+3.90077815706E+00,+4.14964596447E+01,-7.80425691071E+01
4.54011461318E+09,+8.26806683060E-01,-3.39668809807E+00,-3.25733156252E+00,-1.65715195810E+02
4.55014326648E+09,-1.05761590723E+01,-1.22029190724E+00,+9.86646927440E+01,-4.22920172448E+01
4.56017191977E+09,+1.00463903486E+00,+9.16942723457E-01,+4.50884090281E+01,+1.13533016990E+01
4.57020057307E+09,+4.81966828018E+00,-7.17187948611E-02,-5.34733529478E+01,-1.53661857469E+02
4.58022922636E+09,+5.27114839180E+00,+8.76373517809E-01,+9.03204924249E+01,-1.55051259370E+02
4.59025787966E+09,+1.55560812715E-02,-4.25489478126E+00,-1.37435539278E+02,-5.95281693364E+00
4.60028653295E+09,-2.54875933006E+00,+6.65923460261E-01,-1.59926475832E+02,+2.99781311605E+01
4.61031518625E+09,-3.11549729488E+00,+2.37635370699E+01,+5.61570403417E+00,+1.02004755441E+02
4.62034383954E+09,-9.01647736182E+00,+6.19326517362E+00,+4.13186947336E+01,+3.87453758203E+01
4.63037249284E+09,-9.61697519394E-01,-5.81250351442E-01,-2.11448081234E+01,-3.09960418231E+01
4.64040114613E+09,-1.48718190032E+00,+9.95336942022E+00,+1.01345509149E+01,+8.17903390229E+01
4.65042979943E+09,-7.89384885843E+00,-1.44321470680E+01,-2.32397128745E+01,+1.61057943906E+02
4.66045845272E+09,-1.58332529921E+01,-1.59366752777E+01,-6.24143576618E+01,+7.17932857130E+01
4.67048710602E+09,-2.20642281728E+00,-2.96206424507E-01,+1.04691073368E+02,+6.60456035036E+01
4.68051575931E+09,-1.83933800366E+00,+3.20369593151E+00,+1.62888549470E+02,+1.18013857154E+02
4.69054441261E+09,-6.14953408074E+00,-1.16554257058E+00,-7.00357454171E+01,-7.74995874452E+01
4.70057306590E+09,+5.19593891674E+00,+4.22041609544E+00,+8.02059622048E+01,+1.11479748116E+02
4.71060171920E+09,-6.40713562721E+00,-1.46521587872E+01,+1.06394171252E+02,+1.30614146700E+02
4.72063037249E+09,+6.66361834879E+00,-7.65950780446E-01,-2.73948625202E+01,-1.36454219086E+02
4.73065902579E+09,-8.81964633954E-02,-3.10972668866E+00,+2.94372571611E+01,+1.05750361413E+01
4.74068767908E+09,-7.16274549190E+00,-8.87320114095E+00,+1.05078344315E+02,+1.62996779842E+02
4.75071633238E+09,+8.75535771164E+00,-8.04755791286E-01,+8.55665734451E+01,+1.16736656222E+02
4.76074498567E+09,+8.58766599685E+00,+1.14296003852E+00,+2.24568764439E+01,-2.62128897201E+01
4.77077363897E+09,+1.24360054182E+01,-1.99652915699E+00,+1.77522189734E+02,-1.70860495257E+02
4.78080229226E+09,-8.42581471897E+00,+5.70931209973E+00,-1.27329623865E+02,-1.90303507088E+01
4.79083094556E+09,-3.91221747087E+00,-9.19101882691E+00,-1.31337458601E+02,-1.48782339735E+02
4.80085959885E+09,-9.81201273125E+00,-8.61999270829E+00,+5.75312244727E+01,-2.10233081211E+01
4.81088825215E+09,-5.43605408474E+00,-6.07464676522E+00,-1.58235092632E+02,-5.77747566796E+01
4.82091690544E+09,-4.06840130071E-01,+6.19552135570E+00,-1.55586654851E+02,-1.14165123874E+02
4.83094555874E+09,+3.11988598229E+00,+2.47780975172E+00,-7.24520453857E+01,-1.43838630817E+02
4.84097421203E+09,-1.55090718361E+01,-1.61604726087E+01,+1.73420220144E+02,+1.58013657839E+02
4.85100286533E+09,-3.50163555381E+00,+2.71814436115E+00,+4.57779794453E+01,+1.19430770244E+02
4.86103151862E+09,-1.01234216592E+01,-9.30984543456E+00,-7.19884723026E+01,-8.23640795026E+01
4.87106017192E+09,-1.67174917157E+01,-2.37891730226E+01,-1.09791420041E+02,-1.67801240864E+02
4.88108882521E+09,-1.18150369904E+01,-1.19122267077E+01,-8.13406737839E+01,-5.21282996953E+01
4.89111747851E+09,-4.45749266967E+00,-1.07308760626E+01,+3.61711016297E+01,+2.57734143332E-01
4.90114613181E+09,-2.63925388116E+00,-1.39302414273E+01,+1.13405285534E+01,-1.46628463927E+01
4.91117478510E+09,-5.44000649274E+00,-7.07718497568E+00,-1.75831428220E+02,+1.60774394606E+02
4.92120343840E+09,-7.57087404793E+00,-7.76135794510E+00,+7.86726384805E+01,+9.85192074121E+01
4.93123209169E+09,-6.97915191217E+00,-6.75756795715E+00,+7.67662059802E+01,+5.49300082393E+01
4.94126074499E+09,-2.78940037080E+01,-2.94252378039E+01,+5.69592056368E+01,-8.71345038751E+00
4.95128939828E+09,-3.86162510792E+00,-6.53628276484E+00,+9.84279210556E+01,+1.04793301397E+02
4.96131805158E+09,-3.00915553301E+00,-3.95268363046E+00,-1.07664532066E+02,-1.12924594749E+02
4.97134670487E+09,-2.78067781254E+00,-3.13403901615E+00,+1.19379482553E+02,+9.71906217511E+01
4.98137535817E+09,-1.29012343320E+01,-1.23053857065E+01,+5.52029318156E+01,+5.92832847961E+01
4.99140401146E+09,-1.85483673701E+01,-1.94257507006E+01,-1.69116732176E+02,-1.46846817899E+02
5.00143266476E+09,-2.47776014720E+01,-2.43894470520E+01,+1.54687155117E+02,+1.55654635378E+02
5.01146131805E+09,-1.76402806300E+01,-1.69559203313E+01,+3.80465982274E+01,+5.42028099362E+01
5.02148997135E+09,-1.82565997320E+01,-1.85152668091E+01,-2.67533429105E+01,-1.69067758001E+01
5.03151862464E+09,-1.78899934636E+01,-1.72147413694E+01,-1.13286943400E+02,-9.07224195428E+01
5.04154727794E+09,-1.58001910186E+01,-1.55923151022E+01,+9.05322476444E+01,+9.05943744107E+01
5.05157593123E+09,-1.86294378164E+01,-1.81552805580E+01,-3.45393291598E+01,-5.05724121803E+01
5.06160458453E+09,-3.04129762081E+01,-3.11322219007E+01,+3.81324186806E+01,+3.95986046994E+01
5.07163323782E+09,-1.21306348760E+01,-1.21158607948E+01,+9.48178641932E+01,+9.57226866464E+01
5.08166189112E+09,-2.57582376119E+01,-2.59225008628E+01,+1.33937755544E+02,+1.32885243132E+02
5.09169054441E+09,-1.81425041827E+01,-1.94207310138E+01,+1.12896579025E+02,+1.19396159035E+02
5.10171919771E+09,-2.10465948252E+01,-2.14117997739E+01,+8.78181157743E+01,+8.33488208155E+01
5.11174785100E+09,-2.12787789719E+01,-2.18117764057E+01,+5.53478315513E+01,+5.79208064726E+01
5.12177650430E+09,-2.39743654115E+01,-2.36529237978E+01,-4.75584880815E+01,-4.94961410985E+01
5.13180515759E+09,-2.68680964692E+01,-2.71183744853E+01,+1.27795572864E+02,+1.31870237163E+02
5.14183381089E+09,-3.10045316727E+01,-3.20515059616E+01,-6.43468482904E+01,-5.82126706568E+01
5.15186246418E+09,-2.49094535758E+01,-2.49598210130E+01,-4.37582937619E+01,-4.17509578087E+01
5.16189111748E+09,-3.26802301113E+01,-3.36933632707E+01,+7.41402769799E+01,+8.27533806483E+01
5.17191977077E+09,-4.41063400906E+01,-4.41811021622E+01,+4.54419423708E+01,+4.90218573041E+01
5.18194842407E+09,-3.16853116987E+01,-3.21308872949E+01,+1.11126781964E+02,+1.14282848228E+02
5.19197707736E+09,-2.44139261586E+01,-2.44448339410E+01,+1.29905113557E+02,+1.34400315794E+02
5.20200573066E+09,-4.67736839271E+01,-4.71711568207E+01,+7.17985234386E+01,+7.69347972714E+01
5.21203438395E+09,-3.36244366600E+01,-3.36875332870E+01,+7.59826424794E+01,+8.16132871180E+01
5.22206303725E+09,-4.36541651920E+01,-4.39895441507E+01,+6.80711504158E+01,+7.43463298442E+01
5.23209169054E+09,-3.54558949563E+01,-3.51434864596E+01,+1.33670137683E+02,+1.38212968843E+02
5.24212034384E+09,-4.28766186538E+01,-4.27433256741E+01,+8.48419434734E+01,+8.96010518346E+01
5.25214899713E+09,-4.47938639753E+01,-4.47190143388E+01,+1.66481174405E+01,+2.15096091048E+01
5.26217765043E+09,-4.52399198861E+01,-4.49653569055E+01,+1.35044591145E+02,+1.39765554088E+02
5.27220630372E+09,-5.04856564523E+01,-5.02440726471E+01,+3.10720933743E+01,+3.53421256427E+01
5.28223495702E+09,-4.19874673807E+01,-4.15476909571E+01,-4.68527027211E+00,-4.32388482896E-01
5.29226361032E+09,-5.06572567753E+01,-5.00384417778E+01,-1.76310415958E+02,-1.73058263379E+02
5.30229226361E+09,-7.86398109865E+01,-7.80623794551E+01,-1.60905948399E+02,-1.57873678388E+02
5.31232091691E+09,-5.49419914176E+01,-5.43218898280E+01,-1.18122833745E+02,-1.15653771647E+02
5.32234957020E+09,-6.36042888451E+01,-6.29319877803E+01,+1.20076297161E+02,+1.21887325274E+02
5.33237822350E+09,-5.32726757840E+01,-5.25479671629E+01,+1.60850550088E+02,+1.61866589286E+02
5.34240687679E+09,-6.42589771018E+01,-6.35177452188E+01,+1.32163867494E+02,+1.32379533618E+02
5.35243553009E+09,-6.25703562543E+01,-6.18533183942E+01,+1.64046597435E+02,+1.63308451499E+02
5.36246418338E+09,-6.08049245257E+01,-6.01361305955E+01,-1.57080545331E+02,-1.58818930238E+02
5.37249283668E+09,-8.23399464433E+01,-8.17402630888E+01,-1.78605031158E+02,+1.78750014301E+02
5.38252148997E+09,-6.92318104119E+01,-6.87682956771E+01,-1.62375624102E+02,-1.65936459832E+02
5.39255014327E+09,-7.30934807659E+01,-7.28255935717E+01,-1.28510418113E+02,-1.32737862983E+02
5.40257879656E+09,-7.50039919443E+01,-7.50011615052E+01,-1.09379170794E+02,-1.13728816608E+02
5.41260744986E+09,-8.12956900878E+01,-8.15643337031E+01,-6.82016900316E+01,-7.14436449702E+01
5.42263610315E+09,-8.73540690735E+01,-8.76705727529E+01,-2.00686482201E+01,-2.10331073902E+01
5.43266475645E+09,-8.88943735300E+01,-8.89855372992E+01,-1.51207851212E+01,-1.51059436728E+01
5.44269340974E+09,-9.39694586047E+01,-9.39622100820E+01,+4.95872840988E+00,+4.33585046138E+00
5.45272206304E+09,-1.04455839137E+02,-1.04506349117E+02,-1.14284910887E+02,-1.15148521408E+02
5.46275071633E+09,-8.66103836853E+01,-8.66985577810E+01,+6.94113956426E+01,+6.90317774961E+01
5.47277936963E+09,-8.12225926345E+01,-8.12559325306E+01,+1.08434922636E+02,+1.08564686551E+02
5.48280802292E+09,-9.65949315597E+01,-9.65284470450E+01,+6.76979777291E+01,+6.77993346486E+01
5.49283667622E+09,-9.46526179330E+01,-9.45260826238E+01,+1.06947843924E+02,+1.06540886994E+02
5.50286532951E+09,-8.61840816698E+01,-8.60771499398E+01,-1.68447650680E+02,-1.69466878477E+02
5.51289398281E+09,-1.00368271839E+02,-1.00343935324E+02,+1.40760878809E+02,+1.39411023487E+02
5.52292263610E+09,-9.15478059004E+01,-9.16167537580E+01,-1.63838462043E+02,-1.65009408148E+02
5.53295128940E+09,-8.38878793724E+01,-8.39977949527E+01,-1.24526872528E+02,-1.25085067096E+02
5.54297994269E+09,-8.89617817752E+01,-8.90292310079E+01,-1.25992207044E+02,-1.25919775237E+02
5.55300859599E+09,-8.87736953842E+01,-8.87391957941E+01,-9.75512639662E+01,-9.72637189559E+01
5.56303724928E+09,-8.86181607979E+01,-8.84864594252E+01,-5.79043542185E+01,-5.79745507428E+01
5.57306590258E+09,-8.69569921413E+01,-8.67954147224E+01,+1.50915604147E+02,+1.50151751948E+02
5.58309455587E+09,-8.84507032035E+01,-8.83377914058E+01,-1.76116669233E+01,-1.90074490063E+01
5.59312320917E+09,-9.60354076658E+01,-9.60260568868E+01,-1.05249860181E+02,-1.06878584240E+02
5.60315186246E+09,-9.39572085276E+01,-9.40460975400E+01,-6.92077759488E+01,-7.04960588365E+01
5.61318051576E+09,-9.23827686441E+01,-9.24942805990E+01,-7.51737107667E+00,-8.03497739579E+00
5.62320916905E+09,-8.95821106690E+01,-8.96108577067E+01,+4.41828187073E+01,+4.42835433665E+01
5.63323782235E+09,-9.06389248367E+01,-9.05430944198E+01,+8.73078629317E+01,+8.73111913731E+01
5.64326647564E+09,-8.63036369531E+01,-8.61560282588E+01,+1.34759037373E+02,+1.34102579745E+02
5.65329512894E+09,-9.35829158640E+01,-9.34927101231E+01,+1.34753203718E+02,+1.33690962783E+02
5.66332378223E+09,-8.29882876505E+01,-8.29428282072E+01,-1.66747715024E+02,-1.67176806543E+02
5.67335243553E+09,-8.42107780238E+01,-8.39458799224E+01,-1.68118013249E+02,-1.67979143942E+02
5.68338108883E+09,-8.36932302898E+01,-8.32201164121E+01,+1.73431327087E+02,+1.71858961675E+02
5.69340974212E+09,-8.35883906997E+01,-8.31898974613E+01,-7.63259782974E+01,-7.98003028852E+01
5.70343839542E+09,-7.20304942660E+01,-7.18143981055E+01,-4.11492657858E+01,-4.56578362831E+01
5.71346704871E+09,-7.00618223663E+01,-7.00243009333E+01,-5.00948373643E+01,-5.50426712894E+01
5.72349570201E+09,-6.78222822928E+01,-6.79561970230E+01,-1.30484797581E+02,-1.35474576929E+02
5.73352435530E+09,-5.70486062920E+01,-5.73329019231E+01,-4.01704657627E+01,-4.48839887721E+01
5.74355300860E+09,-6.20879744422E+01,-6.24900506308E+01,-1.17901635727E+02,-1.22186682370E+02
5.75358166189E+09,-5.09766433148E+01,-5.14709689303E+01,+1.97080945329E+01,+1.59091467346E+01
5.76361031519E+09,-5.46920493154E+01,-5.52622699627E+01,-5.00923322242E+01,-5.33192654606E+01
5.77363896848E+09,-5.63743998915E+01,-5.69581282247E+01,-4.23226981220E+01,-4.46707736391E+01
5.78366762178E+09,-4.38911910836E+01,-4.44770409083E+01,-6.59787512212E+01,-6.76742430770E+01
5.79369627507E+09,-4.17839880032E+01,-4.23141537511E+01,-5.14747505917E+01,-5.25391816254E+01
5.80372492837E+09,-3.71893860979E+01,-3.75944060406E+01,-5.53183382764E+01,-5.70964408987E+01
5.81375358166E+09,-4.33669823396E+01,-4.39883368532E+01,-3.75303067185E+01,-3.85797130732E+01
5.82378223496E+09,-3.85777636827E+01,-3.92650217789E+01,-1.11714848297E+01,-1.26675263704E+01
5.83381088825E+09,-3.28497855758E+01,-3.33972608727E+01,+7.79208034769E+00,+8.69528569441E+00
5.84383954155E+09,-3.81682452444E+01,-3.87523298667E+01,-6.32421894173E+01,-6.40009126523E+01
5.85386819484E+09,-2.81440313908E+01,-2.89002632144E+01,-5.71956576751E+01,-5.74131469431E+01
5.86389684814E+09,-3.27426109363E+01,-3.32230797197E+01,-7.92382286609E+01,-7.67867484269E+01
5.87392550143E+09,-3.14893518956E+01,-3.18895552105E+01,-4.62399563934E+01,-4.39191227893E+01
5.88395415473E+09,-2.47413464279E+01,-2.49531653120E+01,-9.47161431484E+00,-6.26098213659E+00
5.89398280802E+09,-2.46071536180E+01,-2.52676076484E+01,-4.23626523120E+01,-4.01946689998E+01
5.90401146132E+09,-2.03859962555E+01,-2.08812632056E+01,-1.42376209216E+01,-1.01982340170E+01
5.91404011461E+09,-1.55393402486E+01,-1.61798413158E+01,+4.03508626899E+01,+4.30681003108E+01
5.92406876791E+09,-1.74444202328E+01,-1.84485046920E+01,+1.26809264122E+01,+6.66780545510E+00
5.93409742120E+09,-2.06515841912E+01,-2.11668355788E+01,-6.47035661924E+01,-5.78450837734E+01
5.94412607450E+09,-1.30787099552E+01,-1.29691206551E+01,+1.43022897237E+01,+1.69909397013E+01
5.95415472779E+09,-1.83390228171E+01,-1.94069969636E+01,-4.66964481908E+01,-4.68285932017E+01
5.96418338109E+09,-1.46726409894E+01,-1.58899626989E+01,+5.64450515194E+01,+4.87474131827E+01
5.97421203438E+09,-1.73942706892E+01,-1.82017840767E+01,+7.69140332774E+00,+9.59894400413E+00
5.98424068768E+09,-1.40608229638E+01,-1.41372064382E+01,+3.68172328721E+01,+2.13769707791E+01
5.99426934097E+09,-1.68954128885E+01,-1.79905593444E+01,+4.89997016412E+01,+2.99086981853E+01
6.00429799427E+09,-8.89490706729E+00,-9.11157105916E+00,-1.12490481197E+01,+1.94978490276E+01
6.01432664756E+09,-1.07563411731E+01,-1.09458107332E+01,-5.38906577710E+00,+2.92096872384E+01
6.02435530086E+09,-6.77462157231E+00,-7.43655521815E+00,+2.79046111058E+01,+2.43157863824E+01
6.03438395415E+09,-5.26948423127E+00,-6.66218309286E+00,+2.82372421676E+00,-4.05871517052E+01
6.04441260745E+09,-1.07444801745E+00,-1.45305680211E+00,+4.85926771687E-01,+2.49172218153E+00
6.05444126074E+09,-1.67205200428E+00,+9.90475698458E-01,-1.25452513086E+01,-4.48095228685E+00
6.06446991404E+09,-2.29950136388E+00,+1.92307451235E+00,-1.58880131023E+01,+4.06915952903E+01
6.07449856734E+09,+1.76348520332E+00,+7.11890604421E-01,+1.82484050616E+01,-1.46177123839E+01
6.08452722063E+09,+2.28832825064E+00,-7.39652790574E-01,+6.38958574088E+01,+5.18582641863E+01
6.09455587393E+09,+1.87713391590E+00,+1.73547465772E+00,+7.18247631867E+01,+2.41249457652E+01
6.10458452722E+09,+6.97593451257E+00,+1.83365986270E+00,+5.48527512984E+01,+1.02765189659E+02
6.11461318052E+09,+6.57278007210E+00,+6.97984457799E+00,-9.06939747719E+00,-3.39141022125E+01
6.12464183381E+09,+1.21256149762E+01,+7.59789186389E+00,+1.56941374341E+00,+1.02452134535E+02
6.13467048711E+09,+4.46012997653E+00,-2.01051054734E-01,-6.56394584135E+01,+1.22288989154E+02
6.14469914040E+09,+1.00309252846E+01,+1.87340525699E+00,-9.26708338855E-01,-4.78857187525E+01
6.15472779370E+09,+9.55140646293E+00,+1.11457560736E+01,+5.30835161684E+01,-7.06512223088E+01
6.16475644699E+09,+9.29817770494E+00,+1.42941262948E+01,-2.31346925836E+01,+7.45224216304E+01
6.17478510029E+09,+4.14696993646E+00,+6.72630636832E-01,-3.86538023736E+01,-5.30786866783E+01
6.18481375358E+09,-2.52025881336E+00,+2.08505388262E+00,-3.20472583125E+01,-3.01142113325E+01
6.19484240688E+09,+7.18365712639E+00,+4.91973074119E-01,-2.13572273284E+01,+1.24835586205E+01
6.20487106017E+09,+5.31470852773E+00,+2.09258605305E+01,+8.88159592897E+01,+5.24283625444E+00
6.21489971347E+09,+5.58563012750E+00,+9.10089719645E+00,-7.80169342048E+01,+3.52400681579E+01
6.22492836676E+09,+2.77273766986E+00,+9.20349319799E+00,-5.67845960707E+01,+7.93088485491E+01
6.23495702006E+09,+3.31689834875E+00,+4.81068138218E+00,+2.70688884206E+01,-1.82846849308E+01
6.24498567335E+09,+1.13097936694E+01,+1.13951767022E+01,-3.14996258579E+01,+7.73678649037E+01
6.25501432665E+09,+5.67979074707E+00,+8.84202186655E+00,-4.28197176289E+01,-2.29877377247E+01
6.26504297994E+09,+6.79996352129E+00,+1.55560914439E+01,-2.09748494686E+01,+1.26291952848E+02
6.27507163324E+09,+6.06745564669E+00,+4.76832036209E+00,-6.40177707342E+01,+8.22347709972E+01
6.28510028653E+09,+1.79530282032E+01,+1.27853579488E+01,+2.72724433060E+01,+8.46611355124E+01
6.29512893983E+09,+8.86458531005E+00,+9.14004136529E+00,+1.00026440541E+02,+4.77507918771E+01
6.30515759312E+09,+1.12048172453E+01,+1.45635744338E+01,-2.53078610789E+00,+7.98007572032E+01
6.31518624642E+09,+9.79178941032E+00,+1.06369967785E+01,-8.90129444808E+00,+7.31364733104E+00
