! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:28:05
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-6.50590306045E+00,-2.96712842739E+00,+1.18517821267E+02,+1.43419864914E+02
4.51002865330E+09,+6.01330185293E+00,+8.41726611571E+00,+3.08139570227E+01,+2.90103624263E+01
4.52005730659E+09,+1.59176013355E+01,-5.50180850652E+00,+1.50569754015E+02,+1.71523020411E+02
4.53008595989E+09,-3.59708544429E+00,-2.42298150246E+00,+6.08282007828E+01,-5.87108279690E+01
4.54011461318E+09,-1.61356632883E+00,-5.83706110997E+00,-6.69952213968E+01,+1.30546914356E+02
4.55014326648E+09,-2.51390551208E+00,+6.84196165303E+00,+1.20006079697E+02,-2.09506302921E+01
4.56017191977E+09,-7.76310606780E+00,-7.85080237920E+00,-1.77332933596E+02,+1.48931959075E+02
4.57020057307E+09,+1.11887274383E+01,+6.29734036326E+00,-5.81448914841E+01,-1.58333396005E+02
4.58022922636E+09,+3.63794488476E+00,-7.56829989226E-01,-1.59078094665E+02,-4.44498464603E+01
4.59025787966E+09,+6.76676073090E+00,+2.49630986837E+00,+3.45391338032E+01,+1.66021856148E+02
4.60028653295E+09,-1.31318425178E+01,-9.91715972752E+00,-6.98685940010E+01,+1.20036012991E+02
4.61031518625E+09,-3.51600875996E+00,+2.33630256048E+01,+1.28523312011E+02,-1.35087636582E+02
4.62034383954E+09,-1.24653065378E+00,+1.39632118817E+01,+1.50983351204E+02,+1.48410032291E+02
4.63037249284E+09,-3.62160707804E+00,-3.24115991009E+00,+7.48646562879E+01,+6.50134225882E+01
4.64040114613E+09,-1.67806610213E+00,+9.76248521841E+00,-1.82762674711E+00,+6.98281613609E+01
4.65042979943E+09,-3.65653051640E+00,-1.01948287260E+01,+7.26857535287E+01,-1.03016589691E+02
4.66045845272E+09,-6.67728672660E-01,-7.71150958215E-01,-4.34593455467E-01,+1.33773049919E+02
4.67048710602E+09,-5.00789270199E+00,-3.09767630922E+00,+1.78435016364E+01,-2.08019682275E+01
4.68051575931E+09,-1.37045527654E+01,-8.66151883025E+00,-1.10980715164E+00,-4.59844994672E+01
4.69054441261E+09,+1.30752627848E+00,+6.29151778864E+00,-2.14591142804E+00,-9.60975345610E+00
4.70057306590E+09,-1.35973828293E+00,-2.33526110423E+00,+5.33845202151E+01,+8.46583061265E+01
4.71060171920E+09,+3.24735011367E+00,-4.99767304636E+00,-1.48574026977E+02,-1.24354051529E+02
4.72063037249E+09,+5.40518962445E+00,-2.02437950479E+00,+1.14155563521E+02,+5.09620695469E+00
4.73065902579E+09,-2.50759496078E+00,-5.52912518604E+00,-6.29343525801E+01,-8.17965735999E+01
4.74068767908E+09,-1.62191681952E+01,-1.79296238442E+01,+5.49124789840E+01,+1.12830914510E+02
4.75071633238E+09,+1.72485426955E+01,+7.68842919257E+00,+5.94806879941E+01,+9.06507707707E+01
4.76074498567E+09,+5.90017198084E+00,-1.54453397749E+00,-1.29942418846E+02,-1.78612185010E+02
4.77077363897E+09,+1.40761978216E+01,-3.56336753616E-01,+1.40569262703E+02,+1.52186577712E+02
4.78080229226E+09,-8.28946645949E+00,+5.84566035921E+00,-1.08583420362E+02,-2.84147205996E-01
4.79083094556E+09,-1.91824295446E+01,-2.44612309007E+01,+1.42433039028E+02,+1.24988157894E+02
4.80085959885E+09,-3.30338998715E+00,-2.11136996419E+00,+1.04172733753E+02,+2.56182011592E+01
4.81088825215E+09,-1.37161940824E+01,-1.43547867629E+01,-1.11478166631E+02,-1.10178306793E+01
4.82091690544E+09,-1.86767908183E+01,-1.20744293325E+01,-1.81556070997E+01,+2.32659238778E+01
4.83094555874E+09,+3.50417059236E+00,+2.86209436179E+00,+1.63764381427E+02,+9.23777959960E+01
4.84097421203E+09,-1.33724765146E+01,-1.40238772873E+01,+1.60682667126E+02,+1.45276104821E+02
4.85100286533E+09,-1.85910640257E+01,-1.23712841107E+01,-1.66800998274E+02,-9.31482074753E+01
4.86103151862E+09,-1.57854799622E+01,-1.49719037375E+01,-6.09609746345E+01,-7.13365818345E+01
4.87106017192E+09,-7.63989787863E-01,-7.83567109476E+00,+5.83922110554E+01,+3.82390232400E-01
4.88108882521E+09,-1.50467730545E+01,-1.51439627719E+01,-1.85118713151E+01,+1.07005027734E+01
4.89111747851E+09,-1.01506122748E+00,-7.28844462041E+00,+6.35382819983E+01,+2.76249145120E+01
4.90114613181E+09,+2.64173457185E-02,-1.12645702004E+01,-4.34895846187E+01,-6.94929595648E+01
4.91117478510E+09,-1.58224524327E+01,-1.74596309156E+01,+4.26459903755E+01,+1.92518132017E+01
4.92120343840E+09,-1.71758045087E+01,-1.73662884058E+01,+1.49124998813E+02,+1.68971567744E+02
4.93123209169E+09,-1.66132319005E+01,-1.63916479454E+01,-3.12859740446E+00,-2.49647951454E+01
4.94126074499E+09,-1.86510724739E+00,-3.39634134336E+00,+1.24520719732E+02,+5.88480637082E+01
4.95128939828E+09,-8.69582897336E+00,-1.13704866303E+01,+6.42290238138E+01,+7.05944041555E+01
4.96131805158E+09,-1.26209489879E+01,-1.35644770853E+01,+5.36121711066E+01,+4.83521084238E+01
4.97134670487E+09,-1.01452696121E+01,-1.04986308157E+01,-1.41952723136E+02,-1.64141583938E+02
4.98137535817E+09,-1.41810901754E+01,-1.35852415499E+01,-1.20130845034E+02,-1.16050492053E+02
4.99140401146E+09,-1.03161740691E+01,-1.11935573996E+01,+4.80226000035E+01,+7.02925142804E+01
5.00143266476E+09,-1.65819644196E+01,-1.61938099996E+01,-4.74757105752E+01,-4.65082303137E+01
5.01146131805E+09,-1.52792592445E+01,-1.45948989457E+01,+3.32672560871E+01,+4.94234677959E+01
5.02148997135E+09,-1.03187471637E+01,-1.05774142409E+01,-1.27108821737E+02,-1.17262254627E+02
5.03151862464E+09,-1.61938953635E+01,-1.55186432693E+01,-9.51029452408E+01,-7.25384213837E+01
5.04154727794E+09,-1.25529900448E+01,-1.23451141283E+01,-5.44953942246E+01,-5.44332674583E+01
5.05157593123E+09,-3.05827963368E+01,-3.01086390784E+01,+9.43432047662E+01,+7.83101217457E+01
5.06160458453E+09,-2.36372128616E+01,-2.43564585542E+01,+4.74371431794E+01,+4.89033291982E+01
5.07163323782E+09,-2.29858620797E+01,-2.29710879986E+01,-1.20832307172E+02,-1.19927484719E+02
5.08166189112E+09,-2.23087289988E+01,-2.24729922496E+01,+1.63752192901E+02,+1.62699680489E+02
5.09169054441E+09,-2.39693982514E+01,-2.52476250824E+01,-1.64802748508E+02,-1.58303168498E+02
5.10171919771E+09,-2.13432761178E+01,-2.17084810665E+01,+1.28599707540E+02,+1.24130412582E+02
5.11174785100E+09,-2.73916748674E+01,-2.79246723012E+01,+8.52156015384E+01,+8.77885764597E+01
5.12177650430E+09,-2.06781698764E+01,-2.03567282627E+01,+1.29967981031E+02,+1.28030328014E+02
5.13180515759E+09,-2.03365425375E+01,-2.05868205536E+01,+9.56778306586E+01,+9.97524949580E+01
