! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:18:51
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,-1.50418000656E+01,+1.78759893471E+01,+5.44748174105E+01,-1.66674065415E+02
4.53868194842E+09,-3.09026988142E+00,-5.55954916112E+00,+1.02691374851E+01,-9.47510331689E+00
4.57736389685E+09,-1.42320104615E+00,-4.44798644296E+00,-1.24510642872E+01,-3.84510114634E+01
4.61604584527E+09,+1.10520460358E+00,+2.71491164424E+00,+4.83042024571E+01,-1.23587613776E+01
4.65472779370E+09,+2.33530137394E+00,-6.36869673282E+00,-1.95388871688E+01,-5.79372787099E+00
4.69340974212E+09,+1.01369438198E-01,-8.02749935127E+00,-8.26073209871E+00,+9.97011233466E+00
4.73209169054E+09,-6.54316204978E+00,-4.97449505484E+00,-6.56164374141E+00,+4.65824424581E+01
4.77077363897E+09,-1.51152409991E+00,+2.37458401944E+00,+1.96804921622E+01,-4.28389640089E+00
4.80945558739E+09,+1.56167808672E+00,+1.59975202269E+00,+1.21379316094E+01,-3.93090277111E+01
4.84813753582E+09,-2.02193009489E+00,-3.79053784051E+00,-1.63944629581E+01,-4.88135036421E-01
4.88681948424E+09,-3.05753863041E+00,+9.11100202528E+00,+8.26809852702E-01,+1.72098698734E+02
4.92550143266E+09,-6.29539839424E+00,+1.64699494519E+00,+8.39654331126E+00,-5.21963607059E+01
4.96418338109E+09,-2.52792748130E+00,+3.71117858844E+00,-2.94116076235E+01,+1.73567664525E+00
5.00286532951E+09,-1.78469394116E+00,-3.74415886058E+00,+1.56594201188E+00,-5.18117954628E+01
5.04154727794E+09,-6.40091127389E+00,+7.48086092015E+00,+9.54480481702E+00,+6.82921435662E+00
5.08022922636E+09,+4.56904462363E+00,-8.27444788550E+00,+1.17379012259E+01,-4.11431872635E+01
5.11891117479E+09,+4.81010373994E-01,+1.34915200823E+00,+3.82734183731E+01,-2.96565655975E+00
5.15759312321E+09,-3.32210876840E+00,-1.22198213898E+00,-4.01816131501E+00,+1.61519273827E+01
5.19627507163E+09,-1.02040368349E+01,+7.86638969157E+00,+5.99251619012E+01,+1.32163414331E+01
5.23495702006E+09,-7.63954446141E-01,-5.84448279656E-01,+9.68867701634E+00,-4.83975416368E-01
5.27363896848E+09,-1.88277451450E+01,+2.39131161852E+00,-1.55507798876E+01,-2.67656143228E+01
