! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:28:00
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-6.75006783661E+00,-3.21129320354E+00,-6.39899815626E+01,-3.90879379161E+01
4.51002865330E+09,+1.85497673870E+00,+4.25894100148E+00,-1.44864798428E+02,-1.46668393024E+02
4.52005730659E+09,+2.10505295543E+01,-3.68880287745E-01,+1.62761909340E+01,+3.72294573307E+01
4.53008595989E+09,+5.61831808265E+00,+6.79242202449E+00,+2.35361431402E+01,-9.60028856116E+01
4.54011461318E+09,+1.00975510294E+01,+5.87405624831E+00,-2.01416372039E+01,+1.77400498549E+02
4.55014326648E+09,-1.96194017827E+00,+7.39392698684E+00,-5.02708895105E+01,+1.68772400501E+02
4.56017191977E+09,+4.50359467378E+00,+4.41589836238E+00,+4.00537129598E+01,+6.31860563063E+00
4.57020057307E+09,+1.91337065079E+01,+1.42423194328E+01,-5.15747732863E+01,-1.51763277807E+02
4.58022922636E+09,+7.97720841489E+00,+3.58243354091E+00,-1.16830827940E+02,-2.20257973555E+00
4.59025787966E+09,-4.31589866868E+00,-8.58634953121E+00,+1.48271800600E+01,+1.46309902405E+02
4.60028653295E+09,-1.37793737178E+01,-1.05646909275E+01,-3.69615960111E+01,+1.52943010981E+02
4.61031518625E+09,-1.09594226687E+01,+1.59196116960E+01,+8.01559450276E+01,+1.76544996434E+02
4.62034383954E+09,+6.79496521461E+00,+2.20047077501E+01,+2.89986265688E+01,+2.64253076555E+01
4.63037249284E+09,-1.16096712069E+00,-7.80519952742E-01,+2.42491379769E+01,+1.43979042771E+01
4.64040114613E+09,-3.87894694425E+00,+7.56160437630E+00,-1.59614039048E+02,-8.79582509398E+01
4.65042979943E+09,+5.25477956592E+00,-1.28351864364E+00,+6.88720738260E+00,-1.68815135837E+02
4.66045845272E+09,-7.35362966673E+00,-7.45705195229E+00,-1.16792106393E+02,+1.74155369815E+01
4.67048710602E+09,-5.71616959227E+00,-3.80595319949E+00,+1.64271616956E+02,+1.25626147093E+02
4.68051575931E+09,+2.38166499103E-01,+5.28120043427E+00,-1.51026631648E+01,-5.99773554804E+01
4.69054441261E+09,-3.52570136789E+00,+1.45829014226E+00,-1.73172088717E+02,+1.79364069255E+02
4.70057306590E+09,+1.66740396813E+00,+6.91881146826E-01,+1.48024640773E+02,+1.79298426685E+02
4.71060171920E+09,+6.03383453169E+00,-2.21118862834E+00,-1.74169063147E+02,-1.49949087700E+02
4.72063037249E+09,+1.52841056144E+01,+7.85453648515E+00,-5.85505166779E+01,-1.67609873244E+02
4.73065902579E+09,+5.52331732771E+00,+2.50178710245E+00,+3.77266343848E+01,+1.88644133650E+01
4.74068767908E+09,-3.23313616868E+00,-4.94359181773E+00,-8.03718671238E+00,+4.98812488137E+01
4.75071633238E+09,+9.69156985794E+00,+1.31456355010E-01,+1.26840624989E+02,+1.58010707766E+02
4.76074498567E+09,+4.34869405219E+00,-3.09601190614E+00,+2.11389620907E+01,-2.75308040733E+01
4.77077363897E+09,+6.66808015610E+00,-7.76445441912E+00,-6.67002693083E+01,-5.50829542992E+01
4.78080229226E+09,-1.56005824624E+00,+1.25750685725E+01,-1.41705335915E+02,-3.34060627586E+01
4.79083094556E+09,-2.77244600158E+00,-8.05124735762E+00,-1.07184839885E+02,-1.24629721019E+02
4.80085959885E+09,-5.05154014864E+00,-3.85952012569E+00,-4.74156467974E+00,-8.32960972736E+01
4.81088825215E+09,-1.20247268600E+01,-1.26633195405E+01,-1.76360576109E+02,-7.59002401568E+01
4.82091690544E+09,-4.98420948761E+00,+1.61815199816E+00,-1.34260610531E+02,-9.28390795537E+01
4.83094555874E+09,+5.75429812840E+00,+5.11222189783E+00,+1.36828052856E+02,+6.54414674246E+01
4.84097421203E+09,-7.86405691384E+00,-8.51545768646E+00,+4.04544604654E+01,+2.50478981605E+01
4.85100286533E+09,-9.02141403821E-01,+5.31763851114E+00,+2.74836588880E+01,+1.01136449686E+02
4.86103151862E+09,-6.36306854594E+00,-5.54949232131E+00,-6.43657901954E+01,-7.47413973954E+01
4.87106017192E+09,+4.16623471290E+00,-2.90544659400E+00,+8.01182182624E+01,+2.21083974395E+01
4.88108882521E+09,-1.90217200027E-01,-2.87406917387E-01,-1.23029893640E+02,-9.38175195514E+01
4.89111747851E+09,-3.33908386854E+00,-9.61246726148E+00,-1.38914953585E+02,-1.74828321072E+02
4.90114613181E+09,+5.10947108265E+00,-6.18151646345E+00,-9.98229798798E+01,-1.25826354826E+02
4.91117478510E+09,-3.50602515119E+00,-5.14320363413E+00,+4.89100367232E+01,+2.55158595494E+01
4.92120343840E+09,-4.56256278249E+00,-4.75304667965E+00,+1.56124927380E+02,+1.75971496312E+02
4.93123209169E+09,-3.16643483542E+00,-2.94485088039E+00,+9.69138695221E+01,+7.50776717811E+01
4.94126074499E+09,-1.23651729583E+01,-1.38964070542E+01,-1.20873651130E+02,+1.73453692845E+02
