! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:27:14
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+9.64380023269E-01,+4.50315465633E+00,-9.56976166876E+01,-7.07955730411E+01
4.51002865330E+09,-6.41531487966E+00,-4.01135061688E+00,+6.81111671681E+01,+6.63075725717E+01
4.52005730659E+09,+1.65290859045E+01,-4.89032393754E+00,-1.67673483593E+01,+4.18591803741E+00
4.53008595989E+09,+3.64825287457E+00,+4.82235681641E+00,-1.01032676810E+02,+1.39428294438E+02
4.54011461318E+09,-1.63119033891E+00,-5.85468512004E+00,+1.07056352612E+01,-1.51752228986E+02
4.55014326648E+09,+6.38604148400E+00,+1.57419086491E+01,+1.68867163000E+02,+2.79104530112E+01
4.56017191977E+09,-6.05924629817E+00,-6.14694260957E+00,+1.79703436259E+02,+1.45968328930E+02
4.57020057307E+09,+3.33419479995E+00,-1.55719227509E+00,-3.06747414085E+01,-1.30863245929E+02
4.58022922636E+09,-4.31362073873E+00,-8.70839561272E+00,-7.78582781233E+01,+3.67699700814E+01
4.59025787966E+09,+3.56247197009E+00,-7.07978892436E-01,+3.33160654543E+01,+1.64798787799E+02
4.60028653295E+09,-1.37518280975E+01,-1.05371453071E+01,+9.65630255508E+01,-7.35323674570E+01
4.61031518625E+09,-3.26904693792E+00,+2.36099874268E+01,-8.28079571548E+00,+8.81082556912E+01
4.62034383954E+09,-6.05311008008E+00,+9.15663245536E+00,+8.36613782089E+01,+8.10880592956E+01
4.63037249284E+09,-7.80027666173E+00,-7.41982949378E+00,+1.62568200630E+02,+1.52716966930E+02
4.64040114613E+09,-5.32210535305E+00,+6.11844596749E+00,+3.26371438346E+01,+1.04292931943E+02
4.65042979943E+09,+6.24686088452E+00,-2.91437325041E-01,+1.77031767071E+02,+1.32942385173E+00
4.66045845272E+09,-1.13810224716E+01,-1.14844447572E+01,+1.71645731772E+02,-5.41466248528E+01
4.67048710602E+09,-9.41368896702E+00,-7.50347257424E+00,+1.18637409983E+02,+7.99919401187E+01
4.68051575931E+09,+7.61826946592E-01,+5.80486088176E+00,-1.66348989838E+00,-4.65381822140E+01
4.69054441261E+09,-1.82539500913E+00,+3.15859650103E+00,-1.70347681798E+02,-1.77811523826E+02
4.70057306590E+09,+7.31673723007E+00,+6.34121440877E+00,-8.82788246305E+01,-5.70050387191E+01
4.71060171920E+09,+2.22776999380E+00,-6.01725316623E+00,+7.92080925146E+00,+3.21407846991E+01
4.72063037249E+09,+7.40506266444E+00,-2.45064647901E-02,+1.23894814829E+02,+1.48354582631E+01
4.73065902579E+09,-3.60712580564E+00,-6.62865603090E+00,-1.33456274919E+01,-3.22078485117E+01
4.74068767908E+09,-3.23077838981E+00,-4.94123403886E+00,-7.16655364594E+01,-1.37471009332E+01
4.75071633238E+09,+1.13848916549E+01,+1.82477815200E+00,-9.24453485496E+01,-6.12752657730E+01
4.76074498567E+09,+1.19899710896E+01,+4.54526513131E+00,-1.15987275567E+02,-1.64657041731E+02
4.77077363897E+09,+9.24172452171E-01,-1.35083621231E+01,-1.44089776030E+02,-1.32472461020E+02
4.78080229226E+09,-2.81499338976E+01,-1.40148070788E+01,+1.77058485888E+01,+1.26005121745E+02
4.79083094556E+09,-3.04414199994E+00,-8.32294335599E+00,-6.40140597568E+00,-2.38462871098E+01
4.80085959885E+09,-2.32616458925E+01,-2.20696258695E+01,+9.47252584672E+01,+1.61707258733E+01
4.81088825215E+09,-1.41677749695E+01,-1.48063676499E+01,+8.01615219618E+01,-1.79378142086E+02
4.82091690544E+09,-1.71120846501E+00,+4.89115302076E+00,+1.52242487279E+01,+5.66457797055E+01
4.83094555874E+09,+3.23881268014E-01,-3.18194962551E-01,-1.58496664461E+02,+1.30116750107E+02
4.84097421203E+09,-1.13654997651E+01,-1.20169005377E+01,+1.60014346564E+02,+1.44607784259E+02
