! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:25:58
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-2.02112552591E+00,+1.51764910716E+00,-1.05936149670E+01,+1.43084286796E+01
4.51002865330E+09,+6.89295487866E+00,+9.29691914144E+00,-1.65498887132E+02,-1.67302481729E+02
4.52005730659E+09,+2.49396090962E+01,+3.52019925412E+00,-1.72122908556E+02,-1.51169642159E+02
4.53008595989E+09,-4.75795717572E+00,-3.58385323388E+00,+7.21025654932E+01,-4.74364632587E+01
4.54011461318E+09,+9.33607361720E-01,-3.28988741941E+00,-1.84606615577E+01,+1.79081474195E+02
4.55014326648E+09,+1.20797930985E+00,+1.05638464750E+01,-5.57131473892E+01,+1.63330142622E+02
4.56017191977E+09,-4.96391504081E+00,-5.05161135221E+00,+4.66989093938E+01,+1.29638020646E+01
4.57020057307E+09,+8.82912922555E+00,+3.93774215050E+00,+2.73314726769E+01,-7.28570318440E+01
4.58022922636E+09,-9.98273128594E-01,-5.39304800258E+00,-6.70462641960E+01,+4.75819840087E+01
4.59025787966E+09,+1.02612761762E+01,+5.99082531370E+00,+3.77039474004E+01,+1.69186669745E+02
4.60028653295E+09,+2.17368870531E+00,+5.38837149563E+00,+1.13656570887E+00,-1.68958827299E+02
4.61031518625E+09,-1.65838431500E+01,+1.02951912148E+01,-6.82052004204E+00,+8.95685313646E+01
4.62034383954E+09,-7.69549793165E-01,+1.44401927423E+01,-1.58528381271E+02,-1.61101700184E+02
4.63037249284E+09,+1.47761876658E-01,+5.28209044610E-01,+4.18942312250E+01,+3.20429975252E+01
4.64040114613E+09,+2.30672834277E+00,+1.37472796633E+01,+4.45846055359E+00,+7.61142486616E+01
4.65042979943E+09,+3.61909969902E+00,-2.91919851054E+00,+1.61913110602E+02,-1.37892326173E+01
4.66045845272E+09,-8.36047418364E+00,-8.46389646919E+00,+1.56086509584E+02,-6.97058470416E+01
4.67048710602E+09,+6.04652678917E+00,+7.95674318194E+00,+4.42040689922E+01,+5.55859912829E+00
4.68051575931E+09,-6.19070308205E+00,-1.14766914688E+00,+1.59722646419E+02,+1.14847954103E+02
4.69054441261E+09,+3.41401586698E+00,+8.39800737714E+00,-1.74335855374E+02,+1.78200302598E+02
4.70057306590E+09,+1.55167567929E+01,+1.45412339716E+01,-9.75062534367E+01,-6.62324675253E+01
4.71060171920E+09,-6.64075284454E-01,-8.90909844448E+00,-1.62990826645E+02,-1.38770851197E+02
4.72063037249E+09,+1.34155483446E+01,+5.98597921535E+00,-5.93938913041E+01,-1.68453247870E+02
4.73065902579E+09,+4.05142851660E+00,+1.02989829134E+00,-1.22231912120E+02,-1.41094133140E+02
4.74068767908E+09,+7.38984972872E+00,+5.67939407966E+00,-1.94524070293E+01,+3.84660284969E+01
4.75071633238E+09,+2.76364531564E+01,+1.80763396535E+01,+7.39211165752E+01,+1.05091199352E+02
4.76074498567E+09,+7.11751801287E+00,-3.27187945456E-01,-1.88615223688E+01,-6.75312885328E+01
4.77077363897E+09,+8.47700905413E+00,-5.95552552109E+00,+1.17956532006E+01,+2.34129682097E+01
4.78080229226E+09,-8.01679983876E+00,+6.11832697995E+00,-6.85908442146E+01,+3.97084289418E+01
4.79083094556E+09,+1.17730219721E+00,-4.10149915883E+00,+6.42637286909E+00,-1.10185082650E+01
4.80085959885E+09,+9.20428447097E+00,+1.03963044939E+01,+1.23051607069E+02,+4.44970744756E+01
4.81088825215E+09,-7.26264113902E+00,-7.90123381950E+00,+5.05359150914E+01,+1.50996251044E+02
4.82091690544E+09,-6.95288535909E+00,-3.50523873318E-01,-1.34068458582E+02,-9.26469276045E+01
4.83094555874E+09,+7.24715333564E+00,+6.60507710508E+00,-1.55142194143E+01,-8.69008048455E+01
4.84097421203E+09,-1.15504353248E+00,-1.80644430510E+00,+2.83846387655E+01,+1.29780764606E+01
4.85100286533E+09,-7.90884257129E+00,-1.68906265633E+00,-2.19718310029E+01,+5.16809597954E+01
4.86103151862E+09,-2.58667554712E+01,-2.50531792466E+01,-3.13210282207E+01,-4.16966354208E+01
4.87106017192E+09,+2.49739717736E+00,-4.57428412954E+00,-1.07895337017E+02,-1.65905157840E+02
4.88108882521E+09,-3.56051997773E+00,-3.65770969509E+00,-1.32073292832E+02,-1.02860918743E+02
4.89111747851E+09,+4.52792455920E+00,-1.74545883373E+00,-1.12068048707E+02,-1.47981416194E+02
4.90114613181E+09,-9.60675717597E+00,-2.08977447221E+01,+2.47160444343E+01,-1.28733051176E+00
4.91117478510E+09,-1.92683689640E+00,-3.56401537934E+00,+3.71132585260E+01,+1.37190813522E+01
4.92120343840E+09,-8.45087581056E+00,-8.64135970772E+00,+1.37026998891E+01,+3.35492688206E+01
4.93123209169E+09,-1.37214187826E+01,-1.34998348276E+01,+1.60289045488E+02,+1.38452847747E+02
4.94126074499E+09,+3.24506573644E+00,+1.71383164047E+00,+1.02749511640E+02,+3.70768556152E+01
4.95128939828E+09,-1.36981836784E+01,-1.63728413353E+01,+6.87162068511E+01,+7.50815871928E+01
4.96131805158E+09,-7.83672450232E+00,-8.78025259977E+00,+1.05139997243E+02,+9.98799345604E+01
4.97134670487E+09,-2.70985579363E+00,-3.06321699723E+00,-7.87478433832E+01,-1.00936704185E+02
4.98137535817E+09,-2.41293700686E+01,-2.35335214431E+01,-3.57197625115E+01,-3.16394095310E+01
4.99140401146E+09,-7.39242684587E+00,-8.26981017636E+00,+6.61388192450E+00,+2.88837962014E+01
5.00143266476E+09,-7.84771822381E+00,-7.45956380381E+00,+1.04160443608E+02,+1.05127923870E+02
5.01146131805E+09,-4.70441605457E+00,-4.02005575581E+00,+9.71879439460E+01,+1.13344155655E+02
5.02148997135E+09,-1.99524920431E+01,-2.02111591202E+01,-1.38981809333E+02,-1.29135242223E+02
5.03151862464E+09,-1.29202058089E+01,-1.22449537147E+01,-8.74295805392E+01,-6.48650566821E+01
5.04154727794E+09,-1.30385711307E+01,-1.28306952142E+01,+1.20423972465E+02,+1.20486099231E+02
5.05157593123E+09,-2.04535574177E+01,-1.99794001593E+01,+1.07657644348E+02,+9.16245613277E+01
5.06160458453E+09,-2.22081940755E+01,-2.29274397681E+01,+5.85860944913E+01,+6.00522805100E+01
5.07163323782E+09,-2.56078446816E+01,-2.55930706004E+01,-8.66766209007E+00,-7.76283963691E+00
5.08166189112E+09,-1.96417981077E+01,-1.98060613586E+01,-7.15684242852E+01,-7.26209366972E+01
5.09169054441E+09,-2.26106351189E+01,-2.38888619499E+01,+9.71550709294E+01,+1.03654650940E+02
5.10171919771E+09,-2.00680507166E+01,-2.04332556654E+01,+1.39183774049E+02,+1.34714479090E+02
5.11174785100E+09,-1.67033192852E+01,-1.72363167190E+01,+8.92866872508E+01,+9.18596621721E+01
5.12177650430E+09,-1.24727537379E+01,-1.21513121242E+01,+1.16545996301E+02,+1.14608343284E+02
5.13180515759E+09,-3.56706887842E+01,-3.59209668003E+01,+4.44500909500E+00,+8.51967339431E+00
5.14183381089E+09,-1.81220411097E+01,-1.91690153986E+01,+1.05730078278E+02,+1.11864255912E+02
5.15186246418E+09,-3.52940827370E+01,-3.53444501743E+01,+1.47231345241E+02,+1.49238681194E+02
5.16189111748E+09,-2.37679836916E+01,-2.47811168510E+01,+1.07541820278E+02,+1.16154923946E+02
