! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:27:49
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-2.13488470813E+00,+1.40388992493E+00,-1.38768242849E+02,-1.13866199203E+02
4.51002865330E+09,+3.47838246687E+00,+5.88234672965E+00,+3.74294294894E+01,+3.56258348929E+01
4.52005730659E+09,+7.87000072516E+00,-1.35494091169E+01,+1.24556896998E+02,+1.45510163395E+02
4.53008595989E+09,-1.61516114668E+01,-1.49775075249E+01,-3.24908377568E+01,-1.52029866509E+02
4.54011461318E+09,+4.92328527887E+00,+6.99790497740E-01,-1.30235549059E+01,-1.75481419153E+02
4.55014326648E+09,+1.47187871285E+00,+1.08277458780E+01,+1.36578498352E+02,-4.37821163634E+00
4.56017191977E+09,+3.12912226062E+00,+3.04142594922E+00,+3.60121062746E+01,+2.27699894549E+00
4.57020057307E+09,+3.38933092322E+00,-1.50205615182E+00,-1.63965823986E+02,+9.58456714927E+01
4.58022922636E+09,-1.70714061289E+00,-6.10191548688E+00,+6.60209126421E+01,-1.79350839153E+02
4.59025787966E+09,+5.08378513703E-01,-3.76207234883E+00,+4.22139417118E+01,+1.73696664056E+02
4.60028653295E+09,-6.36516483702E+00,-3.15048204670E+00,-1.32126790806E+02,+5.77778161866E+01
4.61031518625E+09,-4.24438964767E+00,+2.26346447171E+01,-1.63643538058E+02,-6.72544866510E+01
4.62034383954E+09,-6.53035958627E+00,+8.67938294917E+00,+1.60570597904E+02,+1.57997278991E+02
4.63037249284E+09,+7.84367787367E+00,+8.22412504162E+00,-1.75348657431E+02,+1.74800108869E+02
4.64040114613E+09,+8.54557616431E-01,+1.22951089370E+01,+1.79552199202E+02,-1.08792012690E+02
4.65042979943E+09,-1.69871993687E+00,-8.23701814643E+00,-5.38919157753E+01,+1.30405741005E+02
4.66045845272E+09,-1.59075658184E+01,-1.60109881040E+01,+1.11696768824E+02,-1.14095587801E+02
4.67048710602E+09,-9.50501602895E+00,-7.59479963618E+00,-1.80782406363E+01,-5.67237105002E+01
4.68051575931E+09,-7.23731296583E-01,+4.31930263858E+00,+9.85523152693E+01,+5.36776229537E+01
