! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:25
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+7.87220601247E+00,+1.14109806455E+01,-1.05425491442E+01,+1.43594945023E+01
4.51002865330E+09,-8.28020464313E+00,-5.87624038035E+00,+1.05041582557E+02,+1.03237987961E+02
4.52005730659E+09,+6.41058489270E+00,-1.50088249494E+01,-7.10181953470E+01,-5.00649289502E+01
4.53008595989E+09,+2.37425546159E+00,+3.54835940342E+00,+4.23413341463E+01,-7.71976946055E+01
4.54011461318E+09,-2.09600218407E+00,-6.31949696520E+00,+6.89936885548E+00,-1.55558495392E+02
4.55014326648E+09,-1.82692450908E+01,-8.91337792566E+00,+1.57524432830E+02,+1.65677228407E+01
4.56017191977E+09,-8.10915623321E+00,-8.19685254461E+00,-5.31609725443E+01,-8.68960798735E+01
4.57020057307E+09,+1.15013342047E+01,+6.60994712967E+00,-1.04638366704E+02,+1.55173128775E+02
4.58022922636E+09,-1.13678781928E+00,-5.53156269327E+00,-1.27960657874E+02,-1.33324096698E+01
4.59025787966E+09,-8.09243538660E+00,-1.23628862491E+01,-2.91399646938E+01,+1.02342757651E+02
4.60028653295E+09,-2.17926259317E+01,-1.85779431414E+01,-4.55247862960E+01,+1.44379820696E+02
4.61031518625E+09,-1.01682923412E+01,+1.67107420236E+01,+3.00476004448E+01,+1.26436651851E+02
4.62034383954E+09,+1.60188851009E+00,+1.68116310455E+01,-1.77156126299E+02,-1.79729445212E+02
4.63037249284E+09,-7.45149421785E+00,-7.07104704990E+00,-1.62236482859E+02,-1.72087716559E+02
4.64040114613E+09,+5.24329994151E-01,+1.19648813147E+01,-1.68710778391E+02,-9.70549902826E+01
4.65042979943E+09,-6.25603382213E+00,-1.27943320317E+01,+4.27717532850E+01,-1.32930589934E+02
4.66045845272E+09,-3.69382242065E+00,-3.79724470620E+00,-4.75331128529E+01,+8.66745305219E+01
4.67048710602E+09,+1.27036542782E+00,+3.18058182059E+00,+7.77465655127E+00,-3.08708133126E+01
4.68051575931E+09,-7.91230358175E-01,+4.25180357699E+00,+1.49195333419E+02,+1.04320641104E+02
4.69054441261E+09,-1.57345871362E+01,-1.07505956260E+01,+1.78066271667E+02,+1.70602429639E+02
4.70057306590E+09,-2.03423921584E+00,-3.00976203714E+00,+8.20165451541E+01,+1.13290331066E+02
4.71060171920E+09,-4.65137867437E+00,-1.28964018344E+01,-1.75439159933E+02,-1.51219184486E+02
4.72063037249E+09,-9.91033248907E-01,-8.42060237814E+00,-3.31493551855E+01,-1.42208711751E+02
4.73065902579E+09,-1.26872509746E+01,-1.57087811999E+01,-2.95620303109E+00,-2.18184240509E+01
4.74068767908E+09,+1.71542288843E+00,+4.96723937508E-03,+1.34492236328E+01,+7.13676591589E+01
4.75071633238E+09,+2.08824071983E+01,+1.13222936954E+01,+6.50114976197E+01,+9.61815803963E+01
4.76074498567E+09,+1.11627095805E+01,+3.71800362215E+00,+4.30074884444E+01,-5.66227771962E+00
4.77077363897E+09,-1.78497214645E+01,-3.22822560397E+01,+1.76223896904E+02,-1.72158788087E+02
4.78080229226E+09,-2.04554002716E+00,+1.20895867915E+01,+4.83655836276E+01,+1.56664856784E+02
4.79083094556E+09,-5.26871633770E+00,-1.05475176937E+01,+4.27747101137E+01,+2.53298289796E+01
4.80085959885E+09,-8.76318902009E+00,-7.57116899713E+00,-1.57382318007E+02,+1.24063149399E+02
4.81088825215E+09,+3.73133041320E+00,+3.09273773272E+00,-1.59170512463E+02,-5.87101765106E+01
4.82091690544E+09,-8.87395060026E+00,-2.27158911449E+00,-1.65076959334E+02,-1.23655428356E+02
4.83094555874E+09,+3.28452627427E+00,+2.64245004370E+00,-5.45431831501E+01,-1.25929768581E+02
4.84097421203E+09,-2.06868768746E+00,-2.72008846009E+00,+6.92325676142E+01,+5.38260053094E+01
4.85100286533E+09,-1.60239511451E+01,-9.80417123012E+00,-1.40148037507E+02,-6.64952467088E+01
4.86103151862E+09,+4.08554422804E+00,+4.89912045267E+00,-1.23767447967E+02,-1.34143055167E+02
4.87106017192E+09,-2.08808596839E+01,-2.79525409908E+01,+1.55695051897E+02,+9.76852310741E+01
4.88108882521E+09,-1.19041678587E+01,-1.20013575760E+01,+3.46493484453E+01,+6.38617225338E+01
4.89111747851E+09,-1.96220843195E+00,-8.23559182488E+00,+2.57247976407E+01,-1.01885698457E+01
4.90114613181E+09,+6.46215991245E+00,-4.82882763366E+00,-1.21208335444E+02,-1.47211710390E+02
4.91117478510E+09,-3.49808615707E+00,-5.13526464001E+00,+8.22892202218E+01,+5.88950430480E+01
4.92120343840E+09,-2.98883762299E+00,-3.17932152016E+00,-1.01057532942E+02,-8.12109640104E+01
4.93123209169E+09,-1.19655628833E+01,-1.17439789283E+01,+8.97444402695E+01,+6.79082425285E+01
4.94126074499E+09,-8.62449663189E+00,-1.01557307279E+01,-6.88552729600E+01,-1.34527928984E+02
4.95128939828E+09,-1.06995553524E+00,-3.74461319217E+00,+8.33218288224E+01,+8.96872091641E+01
4.96131805158E+09,-2.17496215126E+00,-3.11849024871E+00,-9.47262771870E+01,-9.99863398698E+01
4.97134670487E+09,+4.71440617036E-02,-3.06217141900E-01,+8.86872433287E+01,+6.64983825266E+01
4.98137535817E+09,-1.04911965545E+01,-9.89534792896E+00,+5.93481114688E+01,+6.34284644493E+01
4.99140401146E+09,-1.40389673602E+01,-1.49163506906E+01,+1.73002924884E+02,-1.64727160839E+02
5.00143266476E+09,-1.15428143544E+01,-1.11546599344E+01,+1.19619355405E+02,+1.20586835666E+02
5.01146131805E+09,-1.65412666368E+01,-1.58569063380E+01,+5.33127311599E+01,+6.94689428687E+01
5.02148997135E+09,-1.87821569273E+01,-1.90408240045E+01,-7.21631219404E+01,-6.23165548301E+01
5.03151862464E+09,-7.31514618963E+00,-6.63989409546E+00,-1.03706489243E+02,-8.11419653860E+01
5.04154727794E+09,-2.65736685640E+01,-2.63657926476E+01,+4.13231939230E+01,+4.13853206893E+01
5.05157593123E+09,-2.04208157215E+01,-1.99466584630E+01,-5.07531221110E+01,-6.67862051315E+01
5.06160458453E+09,-2.56776546740E+01,-2.63969003667E+01,+4.55633723687E+01,+4.70295583875E+01
5.07163323782E+09,-1.38465741131E+01,-1.38318000320E+01,+7.97789646383E+01,+8.06837870915E+01
5.08166189112E+09,-2.30649683455E+01,-2.32292315963E+01,+7.64562542934E+01,+7.54037418814E+01
5.09169054441E+09,-2.80799255257E+01,-2.93581523567E+01,-7.84317058498E+01,-7.19321258391E+01
