! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:20:42
! Stimulus(Гц),    S21(дБ),           S12(дБ),           S21(°),            S12(°)
4.50000000000E+09,+6.33606418503E+00,+7.76192956716E+00,+1.79061970156E+02,+3.90182288421E+00
4.53868194842E+09,+3.57543330949E+00,+1.23270332964E+01,+2.50338020117E+01,+2.99789131585E+01
4.57736389685E+09,+8.24643183640E+00,+3.21534432791E+00,-5.11782889304E+01,-1.65623364993E+02
4.61604584527E+09,+5.58555222979E+00,+8.78912005884E-01,-1.11402054587E+02,+1.32822246906E+02
4.65472779370E+09,+1.23940950465E+00,-1.69020433953E+00,-1.64334674486E+02,+3.70174604143E+01
4.69340974212E+09,+8.29427274448E+00,+9.89572428841E+00,+1.45471153300E+02,+1.29421237876E+01
4.73209169054E+09,-3.73867755275E+00,-1.67748274715E+01,-9.28533165374E+01,-1.57874682978E+02
4.77077363897E+09,+1.23225333546E+01,+6.03852415013E+00,-2.36270506329E+01,+3.44542489233E+01
4.80945558739E+09,+1.06348953693E+01,-9.07946150252E-01,-1.12732600103E+02,+1.48197181310E+02
4.84813753582E+09,+2.41445984310E-01,+4.73345175323E-01,-1.41833477755E+02,+1.48892488289E+00
4.88681948424E+09,+1.02827432501E+00,-6.25527971480E+00,-1.49434852363E+02,+3.33605656027E+01
4.92550143266E+09,-1.89771632098E+01,+1.27253734424E+01,+8.72413267767E+01,+2.18406159518E+01
4.96418338109E+09,-7.51160354768E+00,+2.20111587045E+00,-1.21784558854E+02,+3.39923003710E+01
5.00286532951E+09,+6.30125284142E+00,+5.11067173315E+00,+7.64921556498E+00,+2.89860114161E+00
5.04154727794E+09,-7.83114609844E+00,+1.17332411250E+01,+3.99228171402E+01,+6.11984969546E+01
5.08022922636E+09,+5.07303282419E+00,-1.43428227560E+01,+1.77907700647E+02,+1.05981557254E+02
5.11891117479E+09,-1.76899470569E+00,-4.01662563579E+00,-3.64588384064E+01,+1.17740836463E+02
5.15759312321E+09,-1.68869353890E+01,+7.13491362245E+00,+1.64572493442E+02,-1.12481910442E+01
5.19627507163E+09,-1.13571154403E+01,-1.19837582925E+00,+1.52473521981E+02,-1.66770335601E+01
5.23495702006E+09,-9.48059302823E+00,+5.38091759944E+00,-1.14948614259E+02,-1.79990622229E+02
5.27363896848E+09,+5.40323455681E+00,+5.01409951695E+00,-6.46085950508E+01,-1.01993691669E+02
5.31232091691E+09,-1.60761304925E+00,-2.59307421653E+00,+1.60297529337E+02,+1.85015937694E+01
5.35100286533E+09,+1.12476458462E+01,+4.41893643612E+00,-7.46622642895E+01,-1.13636769363E+02
5.38968481375E+09,-5.02792739820E-01,+1.10016781315E+00,-1.02794337081E+02,-3.21015178406E+00
5.42836676218E+09,-2.62926646323E+01,-3.45634337612E+00,-1.74355741824E+01,+3.37398852853E+01
5.46704871060E+09,+1.12414172144E+01,+1.03833049187E+01,-6.96598983758E+01,+1.45603530799E+01
5.50573065903E+09,+1.12589356103E+01,-1.41699813530E+00,+4.95772507737E+01,+2.52817397858E-01
5.54441260745E+09,+6.86066883122E+00,-5.72068786478E+00,-1.77151166829E+02,-1.51027261177E+02
5.58309455587E+09,-6.99176844655E-03,-1.48981175440E+00,+1.42171128337E+00,+1.60969065507E+02
5.62177650430E+09,-9.94399274822E+00,-1.50945402154E+00,-4.13129790872E+01,-7.09036247548E+00
5.66045845272E+09,-3.98774329120E+00,+3.03306726571E+00,+7.58313000609E+01,+2.03275476315E+01
5.69914040115E+09,-5.54205384727E+00,+7.00101549610E+00,-1.12498089986E+02,+1.01842137671E+02
5.73782234957E+09,+3.00053257938E+00,+4.41031976830E+00,+1.76971694827E+01,+4.72355682928E+01
5.77650429799E+09,+1.61784607882E+01,+7.78069554971E+00,+1.31724647370E+02,+2.87721098097E+01
5.81518624642E+09,+2.88035616309E+00,-5.41542428836E+00,+2.44743249319E+01,-4.60835227536E+01
5.85386819484E+09,-4.98839494583E-01,+4.70459507481E+00,-9.61271026355E+01,-7.71150406166E-01
5.89255014327E+09,+2.96625369666E-01,+4.22290996980E+00,+2.35938922221E+01,+8.56878144376E+00
5.93123209169E+09,-8.84986027158E+00,-3.87439587561E+00,-2.88449019181E+01,-3.27144096295E+01
5.96991404011E+09,-3.15730389404E+00,-6.21082798160E+00,-6.40305412019E+01,-6.44663960754E+01
6.00859598854E+09,+2.18630458817E+00,-5.79166007377E+00,-8.53345231609E+00,-6.96209650330E+01
6.04727793696E+09,+1.31944965897E+01,-5.98694396824E+00,+1.73389126493E+01,-5.12949963916E+01
6.08595988539E+09,+2.06727881970E+00,-2.44736896496E+00,+3.52553621995E+01,-5.38781420185E+01
6.12464183381E+09,+3.25533187326E+00,-1.13069624194E+00,+1.74819696264E+01,+7.21912695403E+01
6.16332378223E+09,-6.02554224684E-01,-5.33969788255E+00,+2.23473058398E+01,-6.03749911384E+01
6.20200573066E+09,-1.85835761713E+00,-2.38249398862E+00,+4.22361593167E+01,-4.04176005291E+01
6.24068767908E+09,-3.05061425196E-02,-1.87453222577E+00,-1.96756486064E+01,+8.60158448069E+00
6.27936962751E+09,+3.37043592573E+00,+1.47898659782E+00,-4.81662938953E+01,-2.03567444351E+01
6.31805157593E+09,+4.37935933625E+00,+3.75919653006E-01,+5.06557506142E+01,-8.90337537317E+00
6.35673352436E+09,-5.84890348952E-02,+6.25048056756E-02,+1.61174056998E+00,-1.98691801135E+01
6.39541547278E+09,+1.22227988908E+00,+4.17428226871E-01,-1.47791341140E+01,+2.87970814744E+01
6.43409742120E+09,-1.45353672254E+00,-5.34345639957E-01,+3.00349397863E+01,+2.97897452844E+01
6.47277936963E+09,+1.15924940100E+00,+3.10141463965E-01,+1.09919068773E+01,+1.21895750497E+01
6.51146131805E+09,-2.49983608823E-01,+1.87746778828E-02,-1.18424660966E+01,+6.02627926167E+00
6.55014326648E+09,-3.48704641221E-01,+1.93191416665E+00,-1.63429106619E+01,-1.34811699347E+01
6.58882521490E+09,+2.65549469603E-01,+9.27017151794E-02,+2.21289322372E+00,+8.86611792523E+00
6.62750716332E+09,-7.76058531001E-01,-5.34871716394E-01,+2.04802718247E+01,-3.05569296247E+00
6.66618911175E+09,-2.51332257573E-01,-3.68187055111E-01,+7.14694240884E+00,-1.56885906193E+00
6.70487106017E+09,-1.79149427625E+00,+3.97375238108E-01,+1.08010672091E+01,-1.00198201823E+01
6.74355300860E+09,+1.77421698755E-02,+3.58557771755E-01,-9.82809405275E-01,+5.46482052967E-01
6.78223495702E+09,-6.62670892044E-01,-6.41439964396E-01,+5.42379938912E+00,+6.46987409707E+00
6.82091690544E+09,+3.33418463720E-01,-4.87125240510E-02,+5.47370994931E-01,-1.07490496574E+00
6.85959885387E+09,+3.25505196849E-01,+8.23243611385E-01,-7.19152502375E+00,-6.54208785305E+00
6.89828080229E+09,-3.14024500356E-01,+1.12154015818E+00,+1.65519653283E+00,-8.22234741986E+00
6.93696275072E+09,-1.14407233912E+00,-1.86321096307E-01,+5.38083130266E+00,+2.23061139299E+00
6.97564469914E+09,+2.52090947227E-02,-2.13066077478E-01,+5.52671623089E-01,+1.22366872467E+00
7.01432664756E+09,-1.40246242136E-01,+4.55444183552E-01,+1.04266787106E+00,-2.34033999249E+00
7.05300859599E+09,+3.94658799197E-01,+1.65679293648E-01,-3.53141157156E+00,+6.95935998591E-01
7.09169054441E+09,+1.70649441951E-01,+2.10089029879E-01,-1.94763672924E+00,-1.72823910110E+00
7.13037249284E+09,+2.38490427876E-02,+2.31111594570E-01,+1.19529853924E+00,-2.69721986716E+00
7.16905444126E+09,-5.41840965309E-01,+5.28174648343E-03,+1.79563037642E+00,-2.29707116325E-01
7.20773638968E+09,+2.45320240282E-01,+1.12852934488E-01,-4.20385632142E-01,-1.36915005010E+00
7.24641833811E+09,-1.43775361615E-01,+1.14696427778E-02,+3.02314016666E-02,+7.90320341285E-01
7.28510028653E+09,-6.40609096497E-02,-3.72449595634E-01,+7.22719914702E-02,+1.79103279585E+00
7.32378223496E+09,-1.77998755043E-01,+9.12406732050E-02,+8.67076757815E-01,+2.80253124986E-01
7.36246418338E+09,+1.63876630109E-02,-1.90465257915E-02,+6.76701748039E-01,+6.58038209302E-02
7.40114613181E+09,+3.27909493039E-02,+1.25392950648E-02,-9.04762084685E-02,-2.06142730367E-02
7.43982808023E+09,-5.15158774847E-02,-3.83577488662E-02,-4.45639426030E-02,-1.89668963487E-01
7.47851002865E+09,-2.86322645119E-02,-7.85662862116E-02,+3.98510299145E-01,-3.67920474517E-02
7.51719197708E+09,+2.25049922516E-02,-6.33796939065E-02,-1.88888708333E-01,+4.45180519803E-01
7.55587392550E+09,-5.96511461451E-02,+2.34804424642E-02,+1.21640444908E-01,-2.07669661433E-01
7.59455587393E+09,-2.03762499103E-02,-6.64863958206E-02,-5.38828294775E-02,+4.11249937101E-02
7.63323782235E+09,-9.16741158777E-03,-2.80388551405E-02,+6.73550671040E-02,+2.58403044746E-02
7.67191977077E+09,+2.63161624741E-02,+1.04941399974E-02,-3.74988334664E-02,-3.72259519851E-02
7.71060171920E+09,+7.19490534620E-03,+6.24094196159E-03,+2.51543737966E-02,-2.42840684287E-02
7.74928366762E+09,-8.19482032104E-03,+2.07968180715E-02,-6.23535067238E-02,+2.05420677337E-02
7.78796561605E+09,-4.28865846800E-03,-6.83805511319E-03,-2.46370610702E-02,+1.04697910319E-02
7.82664756447E+09,+2.51776966751E-03,-1.50276689095E-03,+1.69865749431E-02,-1.01193053370E-02
7.86532951289E+09,-3.03277190064E-03,+6.64614923772E-03,-1.67113145182E-02,+4.02454788423E-02
7.90401146132E+09,+1.05012130644E-03,+3.69519131109E-03,+3.75121527719E-03,+1.74678265598E-02
7.94269340974E+09,+5.24711911201E-04,+9.24515654593E-04,-2.42516135449E-03,+7.03931080944E-03
7.98137535817E+09,+8.88038547953E-04,-8.45587814334E-04,-7.10412482358E-04,-1.80050342460E-02
8.02005730659E+09,+2.51538161006E-04,-1.96941402411E-05,-3.28115074813E-03,+6.32871989907E-03
8.05873925501E+09,+5.19827562754E-04,-1.01744403032E-03,-2.15471889813E-03,+2.71356257566E-03
8.09742120344E+09,+6.94540152607E-04,+7.19706308771E-04,-2.77077718279E-04,+1.53607600781E-03
8.13610315186E+09,+1.08898245266E-05,-8.14370644182E-04,-2.89721443627E-04,-3.88641224187E-03
8.17478510029E+09,+3.72541415841E-04,-7.69040742590E-04,-2.81014448637E-03,-5.73040089750E-03
8.21346704871E+09,-2.31070541136E-04,+2.30928727535E-04,-2.73721094516E-03,+1.48655032336E-03
8.25214899713E+09,+5.74301288948E-04,-1.48501363393E-04,+1.57265495783E-03,-3.15304883240E-03
8.29083094556E+09,+3.65964997562E-04,-3.09546424849E-04,-3.67527387564E-04,-3.00447862543E-03
8.32951289398E+09,+3.09193261228E-04,-3.02091195301E-04,+2.73888859990E-03,-1.62605858392E-03
8.36819484241E+09,-4.97161978099E-04,-5.74469828669E-04,-5.33845321943E-03,+6.99029285265E-04
8.40687679083E+09,-4.35961579579E-04,-3.28224661380E-04,+4.43509194229E-04,-2.01029593503E-03
8.44555873926E+09,+5.83812091187E-04,-5.51711180501E-04,+3.73166513271E-03,-1.70012565003E-03
8.48424068768E+09,+1.31678254373E-04,+7.16136474231E-04,+4.08942244222E-04,+4.69780414640E-03
8.52292263610E+09,-1.95576561912E-05,+5.51199386979E-04,-2.29450896122E-04,+1.52548909435E-03
8.56160458453E+09,+5.60445812486E-04,-2.28130886789E-06,+3.03734874819E-03,+3.89912963926E-03
8.60028653295E+09,+2.59147693104E-05,-5.81616654973E-05,-1.02003687049E-03,+4.61730025712E-03
8.63896848138E+09,+6.08855524520E-05,-5.96407212735E-04,+9.48146626031E-04,+1.29942579282E-03
8.67765042980E+09,-2.39933787787E-04,-7.63918833457E-05,-9.95448319747E-04,+2.34049323990E-03
8.71633237822E+09,-4.71315898368E-04,+1.69030383050E-05,-4.46332987157E-03,+9.74849227407E-04
8.75501432665E+09,-1.70679059598E-04,+1.26620162639E-04,+1.23086019867E-03,+3.27494665933E-04
8.79369627507E+09,-1.98580964306E-04,+7.66826139520E-04,-8.53757877766E-04,+4.60585744389E-03
8.83237822350E+09,+2.38993060057E-04,-8.77298030890E-05,-8.30514242812E-04,+4.46441949911E-03
8.87106017192E+09,+5.36352704071E-04,+1.70798723819E-04,+3.76544593141E-03,+1.57974400592E-03
8.90974212034E+09,-5.73723948553E-04,-1.93721867567E-04,+1.93992695553E-03,-5.01594587068E-03
8.94842406877E+09,-3.39660035189E-04,+2.55677592132E-04,-1.87338501375E-03,+2.35334084461E-03
8.98710601719E+09,+8.02156234247E-04,+9.64882682114E-04,+4.64765723208E-04,+5.34038325227E-03
9.02578796562E+09,+7.42837600283E-05,-3.23205902443E-04,+2.15776203975E-03,-5.73030666549E-04
9.06446991404E+09,-9.36757416607E-04,+1.57516146068E-04,+3.52935132430E-03,-5.70397540555E-03
9.10315186246E+09,-5.90666595252E-04,-1.31667389459E-03,-6.40374645693E-03,+1.68066725481E-03
9.14183381089E+09,-1.88387815738E-03,-4.79018320800E-03,+3.55467483429E-03,+1.84338842473E-02
9.18051575931E+09,-3.76693757414E-03,-4.19829918293E-03,-8.37629628081E-04,+7.30144934738E-03
9.21919770774E+09,-8.18116750898E-04,+1.13506676817E-03,+4.11586495337E-02,-1.98245270494E-02
9.25787965616E+09,-9.48333695538E-04,-7.30651741301E-03,+3.23233569374E-02,+1.34047811463E-02
9.29656160458E+09,+3.71643382084E-04,+2.63066655764E-04,+1.07130485287E-03,-2.45673794831E-02
9.33524355301E+09,-1.55262947310E-02,+8.11972936008E-03,+5.35195904933E-02,-3.49637968468E-03
9.37392550143E+09,+1.95449316710E-02,-1.03280204296E-02,+1.17059887725E-01,-6.93490630372E-02
9.41260744986E+09,-6.96891990662E-03,-2.78027702464E-02,+1.09383010643E-01,+3.99178648686E-03
9.45128939828E+09,+2.31509311123E-02,+2.44317767127E-02,+2.37288052716E-03,+3.44501622122E-02
9.48997134670E+09,-1.15164424419E-02,+4.83778535014E-02,-7.08921818186E-01,-6.61147615778E-02
9.52865329513E+09,-2.96386867569E-02,+1.95015970133E-03,+1.37241952822E-01,-1.35903980988E-01
9.56733524355E+09,+1.10066307296E-02,-1.22892789757E-01,-2.03621754174E-01,-3.81195652820E-01
9.60601719198E+09,+1.67816250577E-01,+2.21789583106E-02,+1.24079824191E+00,+4.42815931305E-01
9.64469914040E+09,-2.19042078344E-01,-1.29754904476E-01,-8.66338424867E-01,+4.19137517190E-01
9.68338108883E+09,+3.09708539321E-02,+6.99882865297E-03,+6.75365515259E-01,-6.21997483438E-01
