! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:06
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,+5.89025283496E+00,+9.42902746803E+00,-1.63240644002E+02,-1.38338600355E+02
4.51002865330E+09,-9.60311277360E+00,-7.19914851082E+00,+8.25360917393E+01,+8.07324971429E+01
4.52005730659E+09,+1.32606394524E+01,-8.15877038961E+00,+8.39796666057E+01,+1.04932933002E+02
4.53008595989E+09,+2.75700489286E+00,+3.93110883469E+00,-1.20992429547E+02,+1.19468541701E+02
4.54011461318E+09,-3.13002940951E+00,-7.35352419064E+00,-1.55283731692E+02,+4.22584040613E+01
4.55014326648E+09,-2.81392769978E+00,+6.54193946533E+00,+1.79286752669E+02,+3.83300426797E+01
4.56017191977E+09,+2.96870458058E-01,+2.09174146657E-01,+2.21352883749E+01,-1.15998189543E+01
4.57020057307E+09,-8.89780437075E-01,-5.78116751212E+00,+1.46290228621E+02,+4.61017241005E+01
4.58022922636E+09,-1.02115263892E+01,-1.46063012632E+01,-9.83099274702E+01,+1.63183207345E+01
4.59025787966E+09,+8.81682757639E+00,+4.54637671386E+00,+3.54055139295E+01,+1.66888236274E+02
4.60028653295E+09,-1.03546860112E+01,-7.14000322085E+00,+1.38997760499E+01,-1.56195616958E+02
4.61031518625E+09,-8.84539052509E+00,+1.80336438397E+01,-1.11286069015E+02,-1.48970176080E+01
4.62034383954E+09,+4.40553966219E+00,+1.96152821976E+01,-1.55673890744E+02,-1.58247209657E+02
4.63037249284E+09,+4.20595814313E+00,+4.58640531109E+00,+4.60355611190E+01,+3.61843274193E+01
4.64040114613E+09,+3.10758383222E+00,+1.45481351528E+01,+3.24542592573E+01,+1.04110047365E+02
4.65042979943E+09,+5.18770432956E+00,-1.35059388000E+00,+1.70940333291E+02,-4.76200992834E+00
4.66045845272E+09,+3.47828678993E-01,+2.44406393438E-01,+3.14102446280E+00,+1.37348667838E+02
4.67048710602E+09,-2.33736720134E-01,+1.67647967264E+00,+8.27503048820E+00,-3.03704393757E+01
4.68051575931E+09,+5.16332844878E+00,+1.02063623839E+01,-6.79101810949E+00,-5.16657104251E+01
4.69054441261E+09,+3.09805250519E+00,+8.08204401535E+00,+1.74938111166E+02,+1.67474269138E+02
4.70057306590E+09,-1.50302890086E+01,-1.60058118299E+01,+2.78731736590E+01,+5.91469595704E+01
4.71060171920E+09,+3.38045229646E-01,-7.90697793038E+00,+1.78040040336E+02,-1.57739984216E+02
4.72063037249E+09,+7.44065392633E+00,+1.10847970954E-02,-1.17201967051E+02,+1.33738676383E+02
4.73065902579E+09,-3.41132642114E+00,-6.43285664640E+00,-8.32229121364E+01,-1.02085133156E+02
4.74068767908E+09,+1.18132548685E+00,-5.29130162204E-01,-2.70324160227E+01,+3.08860195034E+01
4.75071633238E+09,+1.96340206361E+01,+1.00739071332E+01,-1.18862943319E+02,-8.76928605424E+01
4.76074498567E+09,+9.03527699667E+00,+1.59057103834E+00,+4.82146573291E+01,-4.55108834874E-01
4.77077363897E+09,+5.57994040369E+00,-8.85259417153E+00,+1.75065172950E+02,-1.73317512041E+02
4.78080229226E+09,-2.60826319659E+00,+1.15268636221E+01,+9.80172727538E+00,+1.18101000432E+02
4.79083094556E+09,-6.06714167684E+00,-1.13459430329E+01,-1.09280848526E+02,-1.26725729660E+02
4.80085959885E+09,+1.59804004293E+00,+2.79006006589E+00,+1.19280861707E+02,+4.07263291134E+01
4.81088825215E+09,-2.18358347359E+00,-2.82217615406E+00,+5.17085477720E+01,+1.52168883724E+02
4.82091690544E+09,-2.26223503086E+01,-1.60199888228E+01,-8.09854100001E+01,-3.95638790226E+01
4.83094555874E+09,-8.03322220905E-01,-1.44539845147E+00,-8.00073375494E+01,-1.51393922981E+02
4.84097421203E+09,-1.19555647657E+01,-1.26069655383E+01,-1.78639562103E+01,-3.32705185151E+01
4.85100286533E+09,-3.78534258450E+00,+2.43443733046E+00,-1.51662692352E+02,-7.80099015536E+01
4.86103151862E+09,-7.75814352796E+00,-6.94456730333E+00,-1.45395808030E+02,-1.55771415230E+02
4.87106017192E+09,-2.03504328252E+00,-9.10672458942E+00,+9.40062712737E+01,+3.59964504507E+01
4.88108882521E+09,-1.30329144361E+01,-1.31301041534E+01,-3.74685173986E+00,+2.54655223486E+01
4.89111747851E+09,+1.82991409788E+00,-4.44346929505E+00,+7.67640268064E+01,+4.08506593201E+01
4.90114613181E+09,+1.81441642542E+00,-9.47657112069E+00,+5.51273214247E+01,+2.91239464787E+01
