! Planar, C4420, 00000001, 24.1.6/3
! Date: 26.09.2024 10:26:52
! Stimulus(Гц),    S21(дБ),           S21(дБ),           S21(°),            S21(°)
4.50000000000E+09,-6.73819800418E+00,-3.19942337111E+00,+1.26586321147E+02,+1.51488364794E+02
4.51002865330E+09,-2.85266697632E+00,-4.48702713535E-01,+5.50924260854E+01,+5.32888314890E+01
4.52005730659E+09,+1.64330914342E+01,-4.98631840782E+00,-4.00054771138E+01,-1.90522107171E+01
4.53008595989E+09,-1.11989861438E+01,-1.00248822020E+01,+6.60150548150E+01,-5.35239739369E+01
4.54011461318E+09,-3.52082889431E-01,-4.57557767056E+00,+1.44677460200E+02,-1.77804040474E+01
4.55014326648E+09,-1.22912023067E+01,-2.93533514161E+00,-1.21103493594E+01,-1.53067059348E+02
4.56017191977E+09,-9.97512686636E+00,-1.00628231778E+01,-1.32626365907E+02,-1.66361473236E+02
4.57020057307E+09,+6.53211797052E+00,+1.64073089548E+00,+1.40312323835E+01,-8.61572721374E+01
4.58022922636E+09,+9.18214198169E-01,-3.47656067582E+00,+4.58322865043E+01,+1.60460534709E+02
4.59025787966E+09,-6.68095044668E+00,-1.09514013092E+01,-1.83777967752E+01,+1.13104925570E+02
4.60028653295E+09,-1.32121818104E+01,-9.99749902010E+00,+9.15825504535E+01,-7.85128425543E+01
4.61031518625E+09,-6.48885776547E+00,+2.03901765993E+01,+3.67411485273E+00,+1.00063166259E+02
4.62034383954E+09,-6.53198741344E+00,+8.67775512200E+00,-3.87472967886E+00,-6.44804859217E+00
4.63037249284E+09,+2.42299194541E-01,+6.22746362493E-01,-1.86621951090E+01,-2.85134288088E+01
4.64040114613E+09,-1.14214375250E+01,+1.91137955706E-02,+1.06530574942E+02,+1.78186363050E+02
4.65042979943E+09,+5.43644941695E+00,-1.10184879261E+00,+1.67640508635E+02,-8.06183458488E+00
4.66045845272E+09,+9.30229148694E-01,+8.26806863138E-01,+1.54446698781E+01,+1.49652313253E+02
4.67048710602E+09,-2.91853501617E-01,+1.61836289116E+00,-1.50314341262E+02,+1.71040188874E+02
4.68051575931E+09,+1.43696080782E+00,+6.47999474298E+00,-1.75962274032E+01,-6.24709197188E+01
4.69054441261E+09,-1.32824636278E+01,-8.29847211764E+00,-5.36989421352E+01,-6.11627841632E+01
4.70057306590E+09,-1.15171221222E+00,-2.12723503352E+00,+1.92635653906E-01,+3.14664215653E+01
4.71060171920E+09,+3.20643417017E+00,-5.03858898986E+00,+1.65779816703E+02,-1.70000207850E+02
4.72063037249E+09,+2.81198762169E+00,-4.61758150754E+00,-1.52219806941E+02,+9.87208364930E+01
4.73065902579E+09,-1.32468367124E+01,-1.62683669377E+01,-3.23564802000E+01,-5.12187012197E+01
4.74068767908E+09,+3.06696691962E+00,+1.35651127057E+00,+1.24379001714E+01,+7.03563356975E+01
4.75071633238E+09,+2.96502542405E+00,-6.59508807888E+00,+8.59428058286E+01,+1.17112888605E+02
4.76074498567E+09,+3.97987482412E+00,-3.46483113421E+00,-1.59921703009E+02,+1.51408530827E+02
4.77077363897E+09,+2.42780682114E+00,-1.20047277541E+01,+1.33794268707E+02,+1.45411583716E+02
4.78080229226E+09,+8.74235471505E-01,+1.50093622902E+01,-1.51787358688E+02,-4.34880855316E+01
4.79083094556E+09,-1.98747456683E+00,-7.26627592287E+00,-1.65648529800E+02,+1.76906589066E+02
4.80085959885E+09,-3.36092551070E-01,+8.55927471888E-01,+1.42092574665E+02,+6.35380420710E+01
4.81088825215E+09,-5.28027503606E+00,-5.91886771653E+00,+3.50156796327E+01,+1.35476015585E+02
4.82091690544E+09,-1.32063150589E+01,-6.60395357310E+00,+1.78538258401E+02,-1.40040210622E+02
4.83094555874E+09,-1.29343815045E+01,-1.35764577350E+01,+2.21321370262E+01,-4.92544484051E+01
4.84097421203E+09,-2.41791283611E+01,-2.48305291338E+01,-1.31444541404E+02,-1.46851103709E+02
4.85100286533E+09,-3.19849294943E+00,+3.02128696553E+00,-1.21452561681E+02,-4.77997708824E+01
4.86103151862E+09,-6.85177389547E+00,-6.03819767084E+00,-1.45786782200E+02,-1.56162389400E+02
4.87106017192E+09,-4.05969202465E+00,-1.11313733316E+01,-9.11985093986E+01,-1.49208330222E+02
4.88108882521E+09,-1.06337572277E+01,-1.07309469451E+01,+1.52721508487E+02,-1.78066117424E+02
4.89111747851E+09,-1.52201120125E+01,-2.14934954055E+01,-1.37349661254E+02,-1.73263028740E+02
4.90114613181E+09,-4.74645395151E+00,-1.60374414976E+01,+1.02752165880E+02,+7.67487909335E+01
4.91117478510E+09,-9.58494543966E-01,-2.59567302690E+00,-1.15585101467E+02,-1.38979278640E+02
4.92120343840E+09,-6.98076775096E+00,-7.17125164812E+00,+1.10496819132E+02,+1.30343388064E+02
4.93123209169E+09,-1.35825806767E+01,-1.33609967217E+01,+7.65361789263E+01,+5.46999811853E+01
4.94126074499E+09,-6.08341687693E+00,-7.61465097291E+00,+8.96008659992E+01,+2.39282099749E+01
4.95128939828E+09,-2.35979210726E+01,-2.62725787296E+01,-4.02087688963E+01,-3.38433885546E+01
4.96131805158E+09,-1.20731572997E+01,-1.30166853971E+01,+7.32652637707E+00,+2.06646369429E+00
4.97134670487E+09,-1.02218923139E+01,-1.05752535175E+01,+5.01522244567E+01,+2.79633636546E+01
4.98137535817E+09,-2.41549711856E+01,-2.35591225601E+01,+1.27771236452E+02,+1.31851589432E+02
4.99140401146E+09,-9.25643212091E+00,-1.01338154514E+01,+8.86492471904E+01,+1.10919161467E+02
5.00143266476E+09,-1.90548688963E+01,-1.86667144763E+01,-1.17609745149E+02,-1.16642264888E+02
5.01146131805E+09,-9.74936161409E+00,-9.06500131533E+00,+7.91791097763E+01,+9.53353214851E+01
5.02148997135E+09,-1.00964203656E+01,-1.03550874427E+01,-8.63554658375E+01,-7.65088987271E+01
5.03151862464E+09,-1.18651265078E+01,-1.11898744136E+01,+7.77091772030E+01,+1.00273701060E+02
5.04154727794E+09,-1.47125327150E+01,-1.45046567986E+01,+1.97591644952E+01,+1.98212912615E+01
5.05157593123E+09,-1.15328638886E+01,-1.10587066302E+01,+1.38327467924E+02,+1.22294384903E+02
5.06160458453E+09,-1.87201654436E+01,-1.94394111362E+01,-7.31764404186E+01,-7.17102543999E+01
5.07163323782E+09,-2.48384795463E+01,-2.48237054652E+01,+1.24209047454E+02,+1.25113869908E+02
5.08166189112E+09,-2.79369599471E+01,-2.81012231979E+01,-1.78480492333E+02,-1.79533004745E+02
5.09169054441E+09,-2.09272469190E+01,-2.22054737500E+01,+1.33214237087E+02,+1.39713817098E+02
5.10171919771E+09,-2.16603882128E+01,-2.20255931616E+01,-7.37516156939E+01,-7.82209106527E+01
5.11174785100E+09,-2.41140053607E+01,-2.46470027945E+01,+5.95998732706E+01,+6.21728481919E+01
5.12177650430E+09,-2.76744176573E+01,-2.73529760437E+01,-3.59966745976E+01,-3.79343276146E+01
5.13180515759E+09,-3.27015491308E+01,-3.29518271469E+01,+4.71818341188E+00,+8.79284771119E+00
5.14183381089E+09,-3.05094382355E+01,-3.15564125244E+01,+4.68402673052E+01,+5.29744449388E+01
5.15186246418E+09,-2.39829845165E+01,-2.40333519538E+01,+9.90839108169E+01,+1.01091246770E+02
5.16189111748E+09,-2.26106415974E+01,-2.36237747567E+01,+1.11319061099E+02,+1.19932164768E+02
5.17191977077E+09,-4.80505403580E+01,-4.81253024296E+01,-4.78639575403E+01,-4.42840426070E+01
5.18194842407E+09,-3.62023602198E+01,-3.66479358160E+01,+1.37069088862E+02,+1.40225155126E+02
5.19197707736E+09,-3.36932922402E+01,-3.37242000226E+01,+1.31906226631E+02,+1.36401428868E+02
5.20200573066E+09,-3.65404143619E+01,-3.69378872555E+01,+7.55452234575E+01,+8.06814972903E+01
